Gt_Depth	World_Gaze_Direction_L_X	World_Gaze_Direction_L_Y	World_Gaze_Direction_L_Z	World_Gaze_Direction_R_X	World_Gaze_Direction_R_Y	World_Gaze_Direction_R_Z	World_Gaze_Origin_L_X	World_Gaze_Origin_L_Y	World_Gaze_Origin_L_Z	World_Gaze_Origin_R_X	World_Gaze_Origin_R_Y	World_Gaze_Origin_R_Z
6.38076007123422	0.830594912513775	0.533660144251459	-0.159119268926634	-0.0288990976066573	-0.266286427684184	0.963460627420092	-24.3053660680545	-8.44715011637297	-75.5982627128595	-34.8467112097478	16.0944486488349	-21.2534762943864
6.07476806542162	-0.0361942461944561	-0.23609049970367	0.971056770993378	0.97663628399229	-0.120125451946023	0.17818935036779	47.884267322545	31.420792775226	14.9543802088579	-239.608721926804	27.7930874709705	-372.521166908292
1.78385430941258	0.882837208145696	0.468932260441904	0.0264763862783284	0.079365996682701	-0.0983853110204356	0.991978512441663	-24.3053660680545	-8.44715011637297	-75.5982627128595	-34.8467112097478	16.0944486488349	-21.2534762943864
1.86229053060808	0.871563086875796	0.483065032167279	-0.0838210015017706	0.0445446432351698	-0.194479227324948	0.979894690718417	-24.3053660680545	-8.44715011637297	-75.5982627128595	-34.8467112097478	16.0944486488349	-21.2534762943864
5.64101657329276	-0.589574439854746	-0.277398268136469	0.758585644937241	0.72298075611104	-0.657575924384206	-0.211879045597639	13.5884196670637	15.5699134189102	-21.9375030087985	-73.1996619672744	40.2334485178953	-54.0905550116719
2.27303845774024	-0.0143793808190561	-0.104023797919173	0.994470855718624	0.0069193188594157	-0.106912540386764	0.994244352126061	20.0	15.0	-20.0	-40.0	15.0	-20.0
1.86503620938892	-0.482061468887392	-0.499264041247166	0.719966775158186	0.755914447171003	-0.585511639342438	-0.292864249700585	13.1297010659722	16.2390557335998	-23.7090913853841	-73.3046327347241	39.6145979022813	-56.4242797664962
5.13266315692832	0.0506271634665305	-0.179204313220146	0.982508373726468	0.987578125044839	-0.106459295338235	0.115567579229674	44.2512973032256	28.592312066272	11.3587515110902	-238.072456253253	27.3776351102005	-373.263331465408
5.16427724870061	-0.789080482214583	-0.21809918401242	0.574268873021268	0.718050615397199	-0.691058445392435	-0.0827135948892029	14.6230223204732	16.4839527916666	-23.1275996521907	-75.6524865358353	40.9821280818302	-58.1843779825911
5.96029630077087	-0.260864123761083	-0.514903092975896	0.816593358886917	0.683777766956135	-0.285978554208248	0.671315299951849	14.7979368448386	17.2119084449746	-23.9744512978078	-40.0	15.0	-20.0
5.81406641402193	-0.226332770556745	0.190781159054862	0.955183765734003	0.0963450991598273	-0.13512434294111	0.986133375265545	5.10175112092332	5.95064840059763	-13.9989338866976	-40.0	15.0	-20.0
5.35131251427584	-0.407278851721517	0.0174758671729896	0.913136644214301	0.498471569667164	0.372725188727515	0.782688972658739	24.568831712113	18.5714647799622	-9.50691030965808	-55.2704642336116	33.0649569276618	-35.1453215029973
2.24530919795306	0.85913375234617	0.511747618479113	0.0018895926934419	0.147498911409853	-0.195324389263624	0.96958364986818	-24.3053660680545	-8.44715011637297	-75.5982627128595	-34.8467112097478	16.0944486488349	-21.2534762943864
6.43578017932337	-0.516696444669616	-0.498436081769383	0.696122299927364	0.667566108334217	-0.286818242833719	0.687088630804852	14.0573346643804	16.9524596539037	-23.8183172882225	-40.0	15.0	-20.0
5.79522036386109	0.109947391554024	-0.0917186897836347	0.989696545934581	0.10519736857708	-0.160203788945365	0.981462306791253	20.0	15.0	-20.0	-40.0	15.0	-20.0
5.92558267422711	-0.235601489841918	-0.0263334798957905	0.971492915991078	0.766463850510281	-0.394939171398347	0.50651378733075	33.2545512405855	17.2001669956014	9.94220896489794	-69.4358401390311	38.1754871746713	-51.3838047816278
6.04914818523072	-0.028532595348683	-0.129521130713946	0.991166064643685	-0.06838359677402	-0.197403903873607	0.977934242384276	20.0	15.0	-20.0	-40.0	15.0	-20.0
2.1229935408538	-0.42743346767645	-0.418012684547675	0.801602162089981	0.711972208613632	-0.618044606755751	-0.333341323903827	12.9215265693449	14.6532113886298	-19.9959236495045	-73.6235060092571	40.147098707504	-54.5209050048823
4.9224705535758	-0.681600014223528	-0.0166269596063888	0.731536031118587	0.797449763138633	-0.589515555612203	-0.128628476479254	14.2614821499232	16.0090107584463	-22.6539966468572	-73.6335797798397	40.1322571607664	-54.5409685076042
1.96197795432763	-0.0332646145444621	-0.272223448854355	0.961658910067935	-0.299854059262737	0.0056948311299667	0.953968087538603	35.5368528064535	23.3680288344828	1.96705200876176	-227.852077896158	27.5071804667183	-374.855080262071
6.1961734265701	-0.701198649626768	-0.161984685642212	0.694320830293166	0.689257171496694	-0.69034670988801	-0.219877174093119	14.3845069618151	16.0311968053719	-22.0656384845561	-75.2248051267529	40.8255020631624	-57.2881158639724
4.88317172568905	-0.0485586148940506	-0.339200661641602	0.939459936379126	0.858931480225361	-0.320283396214026	0.399568840611327	45.2795581540243	29.9240133244129	11.3697620234856	-231.475430989968	26.6163144935614	-353.111297654426
6.4422997877259	-0.421385705763935	-0.488337757554193	0.764172965711803	0.673499809354388	-0.288926535525075	0.680381851513604	14.0795349257745	17.3613935716332	-24.0603773019116	-40.0	15.0	-20.0
6.14166707599789	0.857983180524063	0.512846628152154	-0.0292095520469047	0.100274439609239	-0.21356888329477	0.971768166204923	-24.3053660680545	-8.44715011637297	-75.5982627128595	-34.8467112097478	16.0944486488349	-21.2534762943864
5.12460272151917	-0.604302174930618	-0.469639929347665	0.643628167606458	0.675667834556283	-0.285882393208737	0.67951764848256	14.4697098227977	16.9960346806568	-24.2269624774741	-40.0	15.0	-20.0
6.12628053796045	0.0171065862931068	-0.377069043925676	0.926027159870796	0.662856165399801	-0.321968215705864	0.675986813530157	46.6203541029182	24.3626901763094	-27.8722876452743	-47.0373297380828	16.3706086614787	-80.9969349859175
5.83281854236538	0.0376966688912792	-0.270821492010623	0.961891199990748	0.982339770296734	-0.159158490323979	0.0983725096312612	43.568961004113	28.1313990253517	10.395418946307	-238.372587278289	27.6235236996715	-373.320627345161
2.22612927881074	-0.423630070963512	-0.457859382315481	0.781602423871073	0.6831646629671	-0.294933076483776	0.668057275739785	15.3999166476302	17.1244031669555	-23.7203735230646	-40.0	15.0	-20.0
2.27816921572083	-0.394060594527218	-0.389109804515253	0.832652273083402	0.750210292027388	-0.584258657756344	-0.309558295920067	12.9175892779272	14.6501351051178	-20.0225359891716	-73.5719527184902	40.1427554029397	-54.4570876300517
5.65834457354916	-0.023637258250725	-0.245196028987885	0.969185321489631	0.981720897311761	-0.141361473114222	0.127440235798463	34.9882020987837	23.005969280215	1.2682342763945	-239.380473242364	28.0477561228974	-373.291068308862
6.35953632934678	-0.111501980373752	-0.281034921093786	0.953198133390189	0.963985255691997	-0.186933579647384	0.189177862364102	47.6877551929331	31.2754259459023	14.5644051181905	-239.39246647944	27.7855295998701	-373.006288247912
2.27550495276196	0.851957528845484	0.500934613095318	-0.152423365815551	-0.0060190565180415	-0.215504024406649	0.976484401525785	-24.3053660680545	-8.44715011637297	-75.5982627128595	-34.8467112097478	16.0944486488349	-21.2534762943864
5.71596758987184	0.0679704989620409	-0.114493365767415	0.991095999621681	0.123155744298434	-0.14687884390909	0.981457725965937	20.0	15.0	-20.0	-40.0	15.0	-20.0
6.03780380656953	0.857648884162219	0.502480293692079	-0.10932495573483	0.0499493216501238	-0.205552990931595	0.9773704687506	-24.3053660680545	-8.44715011637297	-75.5982627128595	-34.8467112097478	16.0944486488349	-21.2534762943864
5.48454736125667	-0.417029454959746	-0.437372625008545	0.796738112926143	0.671922537398994	-0.296303289963672	0.678766870208028	14.0236651466617	17.1577885857698	-23.9928026209602	-40.0	15.0	-20.0
