System Timestamp	Message	Message Type	GT_depth	World Gaze Point X	World Gaze Point Y	World Gaze Point Z	World Gaze Origin R X	World Gaze Origin R Z	World Gaze Origin L X	World Gaze Origin L Z	World Gaze Direction R X	World Gaze Direction R Y	World Gaze Direction R Z	World Gaze Direction L X	World Gaze Direction L Y	World Gaze Direction L Z	Estimated Depth
63816890774526	Data collection started	DepthCalibration	
63816890774534	 sample	DepthCalibration	0.0120488200336695	-0.1677675	-2.848681	9.536485	0.03402296	-0.026	-0.028	-0.026	-0.0640211	-0.2577836	0.9640793	0.02984562	-0.3122812	0.9495208	-1
63816890774553	 sample	DepthCalibration	0.0255411099642515	-0.1665619	-2.855257	9.55584	0.03402296	-0.026	-0.028	-0.026	-0.06304532	-0.2575678	0.9642013	0.02917933	-0.3126637	0.9494156	-1
63816890774569	 sample	DepthCalibration	0.0375030599534512	-0.1641478	-2.843086	9.536959	0.03402296	-0.026	-0.028	-0.026	-0.06174392	-0.2572801	0.9643623	0.0282858	-0.3117837	0.9497319	-1
63816890774599	 sample	DepthCalibration	0.0582101792097092	-0.1648212	-2.828822	9.508115	0.03402296	-0.026	-0.028	-0.026	-0.06109317	-0.2571362	0.9644421	0.02739169	-0.3109027	0.950047	-1
63816890774603	 sample	DepthCalibration	0.0614708475768566	-0.1628478	-2.822459	9.488071	0.03402296	-0.026	-0.028	-0.026	-0.06076777	-0.2570643	0.9644818	0.02739169	-0.3109027	0.950047	-1
63816890774633	 sample	DepthCalibration	0.081616148352623	-0.1624538	-2.790869	9.409889	0.03402296	-0.026	-0.028	-0.026	-0.05979145	-0.2568484	0.9646004	0.02620857	-0.309587	0.9505098	-1
63816890774649	 sample	DepthCalibration	0.0934347361326218	-0.155473	-2.753115	9.301424	0.03402296	-0.026	-0.028	-0.026	-0.05881501	-0.2566324	0.9647179	0.02626834	-0.3087524	0.9507796	-1
63816890774653	 sample	DepthCalibration	0.095941573381424	-0.1547014	-2.739883	9.258302	0.03402296	-0.026	-0.028	-0.026	-0.05848946	-0.2565605	0.9647568	0.02594991	-0.308736	0.9507937	-1
63816890774667	 sample	DepthCalibration	0.106528371572495	-0.152196	-2.723773	9.212553	0.03402296	-0.026	-0.028	-0.026	-0.05816389	-0.2564884	0.9647956	0.02597976	-0.3083183	0.9509284	-1
63816890774685	 sample	DepthCalibration	0.118373349308968	-0.1459913	-2.694906	9.109609	0.03402296	-0.026	-0.028	-0.026	-0.05751284	-0.2563444	0.964873	0.02626834	-0.3087524	0.9507796	-1
63816890774716	 sample	DepthCalibration	0.140026450157166	-0.1426868	-2.662037	8.993876	0.03402296	-0.026	-0.028	-0.026	-0.05686165	-0.2562004	0.9649498	0.02591879	-0.3091534	0.9506589	-1
63816890774735	 sample	DepthCalibration	0.153001576662064	-0.1405608	-2.623381	8.866163	0.03402296	-0.026	-0.028	-0.026	-0.05621043	-0.2560563	0.9650262	0.02527945	-0.3091206	0.9506868	-1
63816890774737	 sample	DepthCalibration	0.155159190297127	-0.1405608	-2.623381	8.866163	0.03402296	-0.026	-0.028	-0.026	-0.05621043	-0.2560563	0.9650262	0.02527945	-0.3091206	0.9506868	-1
63816890774756	 sample	DepthCalibration	0.168064326047897	-0.1366402	-2.579261	8.726591	0.03402296	-0.026	-0.028	-0.026	-0.05555915	-0.2559122	0.9651021	0.02498948	-0.3086866	0.9508355	-1
63816890774787	 sample	DepthCalibration	0.18934166431427	-0.128567	-2.509431	8.493393	0.03402296	-0.026	-0.028	-0.026	-0.05458208	-0.255696	0.9652151	0.02498948	-0.3086866	0.9508355	-1
63816890774804	 sample	DepthCalibration	0.201657399535179	-0.1285141	-2.482373	8.410221	0.03402296	-0.026	-0.028	-0.026	-0.05425635	-0.255624	0.9652526	0.0243809	-0.308236	0.9509975	-1
63816890774822	 sample	DepthCalibration	0.213915944099426	-0.128383	-2.48052	8.410769	0.03402296	-0.026	-0.028	-0.026	-0.05425635	-0.255624	0.9652526	0.02441053	-0.307818	0.9511321	-1
63816890774824	 sample	DepthCalibration	0.216060951352119	-0.1256115	-2.454681	8.324116	0.03402296	-0.026	-0.028	-0.026	-0.0539306	-0.2555519	0.96529	0.02441053	-0.307818	0.9511321	-1
