Time	Gt_Depth	World_Gaze_Direction_L_X	World_Gaze_Direction_L_Y	World_Gaze_Direction_L_Z	World_Gaze_Direction_R_X	World_Gaze_Direction_R_Y	World_Gaze_Direction_R_Z	Vergence_Angle
0.0	1.1282869349888378	0.0289407326862121	-0.0012939928378464254	0.9995802857622897	-0.007968814651425534	-0.0031803627284940367	0.9999631941818792	2.1186875713755966
0.0033333830183705083	1.7691578264508923	0.02895508463193091	-0.00128114070005652	0.9995797048160859	-0.007816573424162799	-0.003060728361330608	0.9999647633459925	2.1095702668152367
0.006666766036741017	2.11920554547991	0.03434988374909907	0.0034635643490490736	0.9993565492203879	-0.007791858093078919	-0.0030413065329164715	0.9999650180891477	2.459606330997814
0.010000149055111525	2.0333744977678565	0.04318104267707086	0.011130151964818993	0.9989920662646616	-0.007791305961879253	-0.0030412840697381428	0.9999650763229971	3.037679675280308
0.013333532073482033	2.0343078613281245	0.030549815023858416	-0.0014201145973552366	0.9995272249537377	-0.007773400413399077	-0.0030405298459366954	0.9999659208718851	2.206451178336214
0.01666691509185254	2.0370353655133924	0.030180831904635115	-0.001786732683129126	0.9995428579965262	-0.007339372783880166	-0.002978397803886505	0.9999655127793579	2.1449384476680726
0.02000029811022305	2.0416419712611598	0.030188706621404233	-0.001819149511940756	0.9995425452761223	-0.006833706714375206	-0.0027400360034606783	0.9999686593005938	2.1212152210277426
0.023333681128593558	2.0474074044363837	0.03024120370027422	-0.0020352574519129306	0.9995404605144489	-0.006543436596703688	-0.002467970233046534	0.9999755742703696	2.109040555371137
0.026667064146964067	2.050502636718749	0.030416527957317446	-0.0027569921623445542	0.9995334980453099	-0.006415041756395903	-0.002437552116527794	0.9999764009951603	2.1094475025400374
0.030000447165334575	2.0563678187779013	0.030363319426427827	-0.0024388087610655797	0.9995356578858969	-0.00594996451653563	-0.0023166198635343996	0.9999796672718149	2.083184804113515
0.03333383018370508	2.069686467633928	0.030223109282776526	-0.0015460872897731534	0.9995414639055247	-0.005754048518031459	-0.002316108160099324	0.9999806602373403	2.0613459184822815
0.03666721320207559	2.083396187918526	0.03004276670900093	-0.0006902405641640459	0.9995484313857103	-0.005707099290730529	-0.002462683599553338	0.9999806690332204	2.051081234641066
0.0400005962204461	2.087624386160714	0.02991432056885623	-0.0005354428519056694	0.9995522860893465	-0.00562962117722458	-0.0026454685470460797	0.99998068351455	2.040384574406578
0.04333397923881661	2.0862147251674106	0.02975177735515736	-0.0003493511566235324	0.9995572494238751	-0.005580062630319859	-0.0025233477235808194	0.9999812014594999	2.027983794564097
0.046667362257187116	2.086217487444196	0.029745703672673516	-0.00021334775376740804	0.9995574652827203	-0.005545424829820426	-0.0023568652388398868	0.9999818041960221	2.026479205502713
0.050000745275557625	2.0862167968749996	0.029829499925101387	-0.0001322743523206036	0.9995549861848976	-0.005502461631735551	-0.0022835537394611913	0.9999822881070278	2.028364665059031
0.05333412829392813	2.0862167968749996	0.029864812599811424	-8.778223102875673e-05	0.9995539416957981	-0.005376522600927301	-0.0022998213822717777	0.9999829001274428	2.0235782639345197
0.05666751131229864	2.0862174874441957	0.03859983970620006	0.007670932163913546	0.9991746458173324	-0.005323097298975248	-0.0023064375348822485	0.9999831715155426	2.5903295610346
0.06000089433066915	2.08621472516741	0.03885191917357621	0.007305301250729883	0.999165903935431	-0.005314664590201688	-0.002307470513277653	0.9999832148191906	2.600787373370249
0.06333427734903965	2.086210811941964	0.03193575616148796	-8.2907056007275e-05	0.9994713799481655	-0.005301196716481515	-0.0023039455341262484	0.9999832466638751	2.1354790308642158
0.06666766036741016	2.086208049665178	0.030588382213746705	-0.0014642153353421217	0.9995306605015889	-0.005073215389412166	-0.0022176297019388044	0.9999839809719395	2.0440342047558238
0.07000104338578067	2.0862087402343747	0.03056600667072362	-0.0014870050643963919	0.9995316443475635	-0.00497521160245906	-0.00198195494866356	0.9999855140707365	2.0382247153702235
0.07333442640415118	2.0862087402343747	0.02988167383644429	-0.001532768530791439	0.9995518353290022	-0.004958785265756671	-0.001907681000616943	0.9999859236096772	1.994921193696455
0.07666780942252169	2.0862087402343747	0.02863161176950148	-0.001616494272113257	0.9995887174672298	-0.004965026400084363	-0.0019263559364783118	0.9999858068652597	1.9253618624399405
0.0800011924408922	2.0862087402343747	0.028625925167098408	-0.0016169721491572611	0.9995888849430832	-0.005061420681345653	-0.002230200839978822	0.9999847018081391	1.9306354242567487
0.0833345754592627	2.0862087402343747	0.028395729856599595	-0.001750283750171241	0.9995952257504437	-0.005066015164866653	-0.0022412880308825076	0.9999846556955325	1.9175585394907333
0.08666795847763321	2.0863475969587046	0.02829985851728801	-0.001835884272972003	0.9995977795259205	-0.005114790022351666	-0.002301216927257829	0.9999842665596944	1.9151103169828816
0.09000134149600372	2.0862397321428565	0.028281480912868334	-0.0019278088512203766	0.9995981086520648	-0.005211275441810088	-0.0024152673029933657	0.999983503944162	1.9192622443869982
0.09333472451437423	2.083662629045758	0.028097391215897632	-0.0027318864838543986	0.999601511999297	-0.005221345505647782	-0.0024232670461609247	0.9999834308022767	1.9087347295353179
0.09666810753274474	2.0805710170200884	0.027984619590021968	-0.0027830689048485282	0.9996043764847808	-0.005330986245510013	-0.0025144761177468065	0.9999826226706334	1.9078313595594316
0.10000149055111525	2.0783891113281245	0.027560140518522912	-0.002873356641023405	0.9996158743230577	-0.005381682141077823	-0.002545541376529012	0.9999822807341041	1.8896833989866413
0.10333487356948576	2.0809587297712047	0.02721864994341157	-0.00282170019792472	0.9996230588491184	-0.005395189966685977	-0.0025405192900779653	0.9999822181916763	1.869047798132498
0.10666825658785627	2.082693910435267	0.03100353500913497	0.0005293946566795049	0.9994793707718594	-0.0054386536620223995	-0.0025279617660561426	0.9999820150260726	2.0958737609731988
0.11000163960622678	2.0899002301897314	0.03533244492294526	0.0042334181715166595	0.9993097876718507	-0.005439810066162668	-0.0025276276579537836	0.9999820096206062	2.3690886190690557
0.11333502262459728	2.0977497384207586	0.032639505181271074	0.001719192297271751	0.9994066932569726	-0.005463132396198533	-0.0026061647697579802	0.9999780390446423	2.210661125875863
0.11666840564296779	2.0981247384207586	0.02596023179779673	-0.00436041935518472	0.9996534665112966	-0.005607341574132804	-0.002917902034996419	0.9999717049506979	1.8099327862219752
