System Timestamp	Message	Message Type	GT_depth	World Gaze Point X	World Gaze Point Y	World Gaze Point Z	World Gaze Origin R X	World Gaze Origin R Z	World Gaze Origin L X	World Gaze Origin L Z	World Gaze Direction R X	World Gaze Direction R Y	World Gaze Direction R Z	World Gaze Direction L X	World Gaze Direction L Y	World Gaze Direction L Z	Estimated Depth
63814413573645	Data collection started	DepthCalibration	
63814413573646	 sample	DepthCalibration	0.254750907421112	-0.2766162	0.00864396	3.977727	0.02868922	-0.026	-0.02860986	-0.026	-0.1375418	0.004297417	0.9904866	0	0	1	-1
63814413573646	 sample	DepthCalibration	0.254750907421112	-0.2766162	0.00864396	3.977727	0.02868922	-0.026	-0.02860986	-0.026	-0.1375418	0.004297417	0.9904866	0	0	1	-1
63814413573652	 sample	DepthCalibration	0.259141594171524	-0.2861027	0.01005334	4.123436	0.02868922	-0.026	-0.02860986	-0.026	-0.1372651	0.00482268	0.9905226	0	0	1	-1
63814413573652	 sample	DepthCalibration	0.259141594171524	-0.2861027	0.01005334	4.123436	0.02868922	-0.026	-0.02860986	-0.026	-0.1372651	0.00482268	0.9905226	0	0	1	-1
63814413573652	 sample	DepthCalibration	0.259141594171524	-0.2861027	0.01005334	4.123436	0.02868922	-0.026	-0.02860986	-0.026	-0.1372651	0.00482268	0.9905226	0	0	1	-1
63814413573669	 sample	DepthCalibration	0.270991742610931	-0.2861027	0.01005334	4.123436	0.02868922	-0.026	-0.02860986	-0.026	-0.1372651	0.00482268	0.9905226	0	0	1	-1
63814413573669	 sample	DepthCalibration	0.270991742610931	-0.2861027	0.01005334	4.123436	0.02868922	-0.026	-0.02860986	-0.026	-0.1372651	0.00482268	0.9905226	0	0	1	-1
63814413573669	 sample	DepthCalibration	0.270991742610931	-0.2861027	0.01005334	4.123436	0.02868922	-0.026	-0.02860986	-0.026	-0.1372651	0.00482268	0.9905226	0	0	1	-1
63814413573682	 sample	DepthCalibration	0.281206488609314	-0.3107731	0.01132637	4.505701	0.02868922	-0.026	-0.02860986	-0.026	-0.1365296	0.004975294	0.9906235	0	0	1	-1
63814413573682	 sample	DepthCalibration	0.281206488609314	-0.3107731	0.01132637	4.505701	0.02868922	-0.026	-0.02860986	-0.026	-0.1365296	0.004975294	0.9906235	0	0	1	-1
63814413573683	 sample	DepthCalibration	0.281206488609314	-0.3107731	0.01132637	4.505701	0.02868922	-0.026	-0.02860986	-0.026	-0.1365296	0.004975294	0.9906235	0	0	1	-1
63814413573699	 sample	DepthCalibration	0.29203674197197	-0.3137586	0.01041022	4.552308	0.02868922	-0.026	-0.02860986	-0.026	-0.1364388	0.004526341	0.9906381	0	0	1	-1
63814413573699	 sample	DepthCalibration	0.29203674197197	-0.3137586	0.01041022	4.552308	0.02868922	-0.026	-0.02860986	-0.026	-0.1364388	0.004526341	0.9906381	0	0	1	-1
63814413573699	 sample	DepthCalibration	0.29203674197197	-0.3137586	0.01041022	4.552308	0.02868922	-0.026	-0.02860986	-0.026	-0.1364388	0.004526341	0.9906381	0	0	1	-1
63814413573713	 sample	DepthCalibration	0.302587479352951	-0.3198331	0.01291332	4.647353	0.02868922	-0.026	-0.02860986	-0.026	-0.1362528	0.005500551	0.9906588	0	0	1	-1
63814413573713	 sample	DepthCalibration	0.302587479352951	-0.3198331	0.01291332	4.647353	0.02868922	-0.026	-0.02860986	-0.026	-0.1362528	0.005500551	0.9906588	0	0	1	-1
63814413573713	 sample	DepthCalibration	0.302587479352951	-0.3198331	0.01291332	4.647353	0.02868922	-0.026	-0.02860986	-0.026	-0.1362528	0.005500551	0.9906588	0	0	1	-1
63814413573728	 sample	DepthCalibration	0.31243109703064	-0.3198331	0.01291332	4.647353	0.02868922	-0.026	-0.02860986	-0.026	-0.1362528	0.005500551	0.9906588	0	0	1	-1
63814413573728	 sample	DepthCalibration	0.31243109703064	-0.3198331	0.01291332	4.647353	0.02868922	-0.026	-0.02860986	-0.026	-0.1362528	0.005500551	0.9906588	0	0	1	-1
63814413573728	 sample	DepthCalibration	0.31243109703064	-0.3198331	0.01291332	4.647353	0.02868922	-0.026	-0.02860986	-0.026	-0.1362528	0.005500551	0.9906588	0	0	1	-1
63814413573795	 sample	DepthCalibration	0.359735280275345	-0.3229341	0.01642337	4.695973	0.02868922	-0.026	-0.02860986	-0.026	-0.1361575	0.006923674	0.990663	0	0	1	-1
63814413573795	 sample	DepthCalibration	0.359735280275345	-0.3229341	0.01642337	4.695973	0.02868922	-0.026	-0.02860986	-0.026	-0.1361575	0.006923674	0.990663	0	0	1	-1
63814413573795	 sample	DepthCalibration	0.359735280275345	-0.3229341	0.01642337	4.695973	0.02868922	-0.026	-0.02860986	-0.026	-0.1361575	0.006923674	0.990663	0	0	1	-1
63814413573811	 sample	DepthCalibration	0.370626777410507	-0.3079285	0.0164478	4.461336	0.02868922	-0.026	-0.02860986	-0.026	-0.1366157	0.0072963	0.9905972	0	0	1	-1
63814413573811	 sample	DepthCalibration	0.370626777410507	-0.3079285	0.0164478	4.461336	0.02868922	-0.026	-0.02860986	-0.026	-0.1366157	0.0072963	0.9905972	0	0	1	-1
63814413573811	 sample	DepthCalibration	0.370626777410507	-0.3079285	0.0164478	4.461336	0.02868922	-0.026	-0.02860986	-0.026	-0.1366157	0.0072963	0.9905972	0	0	1	-1
63814413573825	 sample	DepthCalibration	0.380881071090698	-0.292584	0.01637146	4.223347	0.02868922	-0.026	-0.02860986	-0.026	-0.1370744	0.00766892	0.9905311	0	0	1	-1
63814413573825	 sample	DepthCalibration	0.380881071090698	-0.292584	0.01637146	4.223347	0.02868922	-0.026	-0.02860986	-0.026	-0.1370744	0.00766892	0.9905311	0	0	1	-1
63814413573825	 sample	DepthCalibration	0.380881071090698	-0.292584	0.01637146	4.223347	0.02868922	-0.026	-0.02860986	-0.026	-0.1370744	0.00766892	0.9905311	0	0	1	-1
63814413573841	 sample	DepthCalibration	0.391655474901199	-0.3140678	0.01904141	4.557083	0.02868922	-0.026	-0.02860986	-0.026	-0.1364294	0.008270442	0.9906152	0	0	1	-1
63814413573841	 sample	DepthCalibration	0.391655474901199	-0.3140678	0.01904141	4.557083	0.02868922	-0.026	-0.02860986	-0.026	-0.1364294	0.008270442	0.9906152	0	0	1	-1
63814413573841	 sample	DepthCalibration	0.391655474901199	-0.3140678	0.01904141	4.557083	0.02868922	-0.026	-0.02860986	-0.026	-0.1364294	0.008270442	0.9906152	0	0	1	-1
63814413573844	 sample	DepthCalibration	0.394537597894669	-0.311088	0.01987131	4.510555	0.02868922	-0.026	-0.02860986	-0.026	-0.13652	0.008719348	0.9905989	0	0	1	-1
63814413573844	 sample	DepthCalibration	0.394537597894669	-0.311088	0.01987131	4.510555	0.02868922	-0.026	-0.02860986	-0.026	-0.13652	0.008719348	0.9905989	0	0	1	-1
63814413573844	 sample	DepthCalibration	0.394537597894669	-0.311088	0.01987131	4.510555	0.02868922	-0.026	-0.02860986	-0.026	-0.13652	0.008719348	0.9905989	0	0	1	-1
63814413573860	 sample	DepthCalibration	0.40487140417099	-0.3172212	0.02255763	4.606365	0.02868922	-0.026	-0.02860986	-0.026	-0.136333	0.009693444	0.9906157	0	0	1	-1
63814413573860	 sample	DepthCalibration	0.40487140417099	-0.3172212	0.02255763	4.606365	0.02868922	-0.026	-0.02860986	-0.026	-0.136333	0.009693444	0.9906157	0	0	1	-1
63814413573860	 sample	DepthCalibration	0.40487140417099	-0.3172212	0.02255763	4.606365	0.02868922	-0.026	-0.02860986	-0.026	-0.136333	0.009693444	0.9906157	0	0	1	-1
63814413573873	 sample	DepthCalibration	0.414657413959503	-0.3142641	0.02336674	4.560105	0.02868922	-0.026	-0.02860986	-0.026	-0.1364235	0.01014233	0.9905987	0	0	1	-1
63814413573873	 sample	DepthCalibration	0.414657413959503	-0.3142641	0.02336674	4.560105	0.02868922	-0.026	-0.02860986	-0.026	-0.1364235	0.01014233	0.9905987	0	0	1	-1
63814413573873	 sample	DepthCalibration	0.414657413959503	-0.3142641	0.02336674	4.560105	0.02868922	-0.026	-0.02860986	-0.026	-0.1364235	0.01014233	0.9905987	0	0	1	-1
63814413573889	 sample	DepthCalibration	0.424949079751968	-0.335111	0.02651971	4.887746	0.02868922	-0.026	-0.02860986	-0.026	-0.1357779	0.01074379	0.9906811	0	0	1	-1
63814413573889	 sample	DepthCalibration	0.424949079751968	-0.335111	0.02651971	4.887746	0.02868922	-0.026	-0.02860986	-0.026	-0.1357779	0.01074379	0.9906811	0	0	1	-1
63814413573889	 sample	DepthCalibration	0.424949079751968	-0.335111	0.02651971	4.887746	0.02868922	-0.026	-0.02860986	-0.026	-0.1357779	0.01074379	0.9906811	0	0	1	-1
63814413573917	 sample	DepthCalibration	0.444717139005661	-0.380089	0.03127234	5.608863	0.02868922	-0.026	-0.02860986	-0.026	-0.1343049	0.01104897	0.9908785	0	0	1	-1
63814413573917	 sample	DepthCalibration	0.444717139005661	-0.380089	0.03127234	5.608863	0.02868922	-0.026	-0.02860986	-0.026	-0.1343049	0.01104897	0.9908785	0	0	1	-1
63814413573917	 sample	DepthCalibration	0.444717139005661	-0.380089	0.03127234	5.608863	0.02868922	-0.026	-0.02860986	-0.026	-0.1343049	0.01104897	0.9908785	0	0	1	-1
63814413573932	 sample	DepthCalibration	0.455981552600861	-0.4379175	0.03340821	6.570861	0.02868922	-0.026	-0.02860986	-0.026	-0.1321914	0.01008381	0.9911729	0	0	1	-1
63814413573932	 sample	DepthCalibration	0.455981552600861	-0.4379175	0.03340821	6.570861	0.02868922	-0.026	-0.02860986	-0.026	-0.1321914	0.01008381	0.9911729	0	0	1	-1
63814413573932	 sample	DepthCalibration	0.455981552600861	-0.4379175	0.03340821	6.570861	0.02868922	-0.026	-0.02860986	-0.026	-0.1321914	0.01008381	0.9911729	0	0	1	-1
63814413573948	 sample	DepthCalibration	0.466950833797455	-0.4648174	0.03657087	7.035603	0.02868922	-0.026	-0.02860986	-0.026	-0.1310861	0.0103127	0.9913173	0	0	1	-1
63814413573948	 sample	DepthCalibration	0.466950833797455	-0.4648174	0.03657087	7.035603	0.02868922	-0.026	-0.02860986	-0.026	-0.1310861	0.0103127	0.9913173	0	0	1	-1
63814413573949	 sample	DepthCalibration	0.466950833797455	-0.4648174	0.03657087	7.035603	0.02868922	-0.026	-0.02860986	-0.026	-0.1310861	0.0103127	0.9913173	0	0	1	-1
63814413573951	 sample	DepthCalibration	0.469256550073624	-0.4752789	0.03616951	7.220121	0.02868922	-0.026	-0.02860986	-0.026	-0.1306272	0.009940117	0.9913817	0	0	1	-1
