System Timestamp	Message	Message Type	GT_depth	World Gaze Point X	World Gaze Point Y	World Gaze Point Z	World Gaze Origin R X	World Gaze Origin R Z	World Gaze Origin L X	World Gaze Origin L Z	World Gaze Direction R X	World Gaze Direction R Y	World Gaze Direction R Z	World Gaze Direction L X	World Gaze Direction L Y	World Gaze Direction L Z	Estimated Depth
63818282415718	Data collection started	DepthCalibration	
63818282415718	 sample	DepthCalibration	0.00210272986441851	-0.2180142	-0.05109271	9.261692	0.03228474	-0.026	-0.028	-0.026	-0.1240651	-0.008349502	0.9922389	0.07691114	-0.002593729	0.9970345	-1
63818282415719	 sample	DepthCalibration	0.00210272986441851	-0.2180142	-0.05109271	9.261692	0.03228474	-0.026	-0.028	-0.026	-0.1240651	-0.008349502	0.9922389	0.07691114	-0.002593729	0.9970345	-1
63818282415724	 sample	DepthCalibration	0.00697850994765759	-0.2013358	-0.04631305	9.262097	0.03228474	-0.026	-0.028	-0.026	-0.1240651	-0.008349502	0.9922389	0.08049144	-0.001568172	0.9967541	-1
63818282415724	 sample	DepthCalibration	0.00697850994765759	-0.2013358	-0.04631305	9.262097	0.03228474	-0.026	-0.028	-0.026	-0.1240651	-0.008349502	0.9922389	0.08049144	-0.001568172	0.9967541	-1
63818282415724	 sample	DepthCalibration	0.00697850994765759	-0.2013358	-0.04631305	9.262097	0.03228474	-0.026	-0.028	-0.026	-0.1240651	-0.008349502	0.9922389	0.08049144	-0.001568172	0.9967541	-1
63818282415758	 sample	DepthCalibration	0.0307000391185284	-0.120638	0.02392276	9.926405	0.03228474	-0.026	-0.028	-0.026	-0.1191767	-0.001320237	0.9928722	0.09464674	0.006099702	0.9954922	-1
63818282415758	 sample	DepthCalibration	0.0307000391185284	-0.120638	0.02392276	9.926405	0.03228474	-0.026	-0.028	-0.026	-0.1191767	-0.001320237	0.9928722	0.09464674	0.006099702	0.9954922	-1
63818282415758	 sample	DepthCalibration	0.0307000391185284	-0.120638	0.02392276	9.926405	0.03228474	-0.026	-0.028	-0.026	-0.1191767	-0.001320237	0.9928722	0.09464674	0.006099702	0.9954922	-1
63818282415762	 sample	DepthCalibration	0.0340833477675915	-0.09455043	0.04270136	9.973426	0.03228474	-0.026	-0.028	-0.026	-0.1175294	0.0008704058	0.993069	0.09830391	0.00761995	0.9951273	-1
63818282415762	 sample	DepthCalibration	0.0340833477675915	-0.09455043	0.04270136	9.973426	0.03228474	-0.026	-0.028	-0.026	-0.1175294	0.0008704058	0.993069	0.09830391	0.00761995	0.9951273	-1
