Time	Gt_Depth	World_Gaze_Direction_L_X	World_Gaze_Direction_L_Y	World_Gaze_Direction_L_Z	World_Gaze_Direction_R_X	World_Gaze_Direction_R_Y	World_Gaze_Direction_R_Z	Vergence_Angle
0.0	2.0981099034926483	0.06162311256512885	-0.006819013969809867	0.998076193654403	0.03266121252734975	0.03078452180376174	0.9989913409885816	2.7216542862947524
0.0033333895262592185	2.107968509654839	0.0616281752039202	-0.006799176582592871	0.998076011617776	0.03237279481032338	0.030968045010482732	0.9989957608252937	2.738265213188108
0.006666779052518437	2.116429890537571	0.06166548484057112	-0.0066560711095845606	0.9980746700801543	0.03220944567047685	0.031127557701735836	0.9989965559023917	2.74536124237873
0.010000168578777656	2.1234940461408427	0.061743241344820815	-0.006377225518399296	0.9980718741999167	0.03216932066115411	0.031258357568090575	0.9989935210434747	2.743079794288061
0.013333558105036874	2.129160976464655	0.06172533573204009	-0.006147969077958408	0.9980740308823187	0.03206735097631386	0.03157426969797586	0.9989868420649537	2.7472596258519846
0.016666947631296093	2.133430681509007	0.061682226524432136	-0.005733089161031194	0.99807901809068	0.03204539263581781	0.03164198387199037	0.9989854236962502	2.7369764430976886
0.020000337157555313	2.1363031612738994	0.06161075549424349	-0.00545743490182622	0.9980856609679318	0.03205786430115297	0.03160694316561077	0.998986157414473	2.7161053046117987
0.02333372668381453	2.1377784157593327	0.061482485999518964	-0.00550289753076608	0.9980929722684074	0.03207252415891881	0.03155620335957514	0.9989872586936022	2.7114573520975207
0.026667116210073748	2.1337484662224266	0.061264147518927704	-0.005573022291430412	0.9981060251551109	0.03197923381885626	0.03141440572300206	0.9989946738594934	2.703258880401617
0.030000505736332967	2.1265154785156257	0.061358600657577145	-0.005541990183541481	0.9981003701774247	0.03184615434248926	0.031176047919260336	0.9990073075140348	2.702177506883543
0.033333895262592186	2.1240042652803317	0.061635570952582264	-0.005464450851951117	0.9980837919981604	0.031690637472234176	0.031145672670900865	0.9990113919422098	2.7092418534377667
0.0366672847888514	2.122108073432198	0.06182168809851162	-0.005361460960632924	0.998072716822068	0.03151075178630489	0.03139354070730316	0.9990102022713024	2.729441691630198
0.040000674315110625	2.120987725139636	0.06168512018559709	-0.005121538625692952	0.9980824558143813	0.03129370928490556	0.03165098624566363	0.9990089666320822	2.732825054794147
0.04333406384136984	2.1208770607236294	0.061526172806157776	-0.004861633837691226	0.9980937907412578	0.03139382177527959	0.031496873736496664	0.9990106603951219	2.7071826128536607
0.04666745336762906	2.122014004834206	0.06156727439887232	-0.004669579131476319	0.9980918405294186	0.031549353127075234	0.03125905976717971	0.9990128366297637	2.683322982980465
0.05000084289388828	2.1215170973557695	0.061739668999036074	-0.004511628653465584	0.998082071930292	0.031563424396693435	0.03119335550029339	0.9990153317947774	2.679613857242843
0.053334232420147495	2.1210019522412336	0.06185327702227253	-0.00437888443447518	0.9980756363886617	0.031217276869388737	0.03141098332463101	0.9990188368682008	2.7000589497541654
0.05666762194640672	2.1204998084435105	0.06181922125314923	-0.004355065194659982	0.9980778550109113	0.030933117097669702	0.03156902336710118	0.9990221056872962	2.715188362205428
0.060001011472665934	2.120041904915513	0.061795014331349214	-0.0043391458076122835	0.9980794257834922	0.03094300939955936	0.03171259995720292	0.9990184643066704	2.7196847987503934
0.06333440099892515	2.1211482616303736	0.06172699446382776	-0.004224956958131939	0.9980841051615505	0.030980595750118137	0.03183711700860743	0.9990128055727856	2.7159612506672155
0.06666779052518437	2.121126906948177	0.06159055783283271	-0.0039332704930944125	0.9980937393881276	0.030986214898431157	0.03188147867597533	0.9990112204347217	2.6998412223689874
0.0700011800514436	2.1201885435078487	0.06150947120015262	-0.0037636350140283488	0.9980994448427867	0.030848427693119584	0.03168154150285424	0.9990218271612452	2.6859841888397167
0.0733345695777028	2.1185560772235585	0.061704995052262894	-0.0033643655598954133	0.9980886138069041	0.03077635138606775	0.031558160602473656	0.9990283725547213	2.6730150927092424
0.07666795910396203	2.1164524140094745	0.06187269886016816	-0.003060407493715154	0.9980793204326907	0.03070117389229646	0.031741947397572516	0.9990240892516414	2.6801429579355864
0.08000134863022125	2.1136305153687087	0.06182791378753459	-0.003005062505693892	0.998082271549412	0.030641617944418283	0.03206927686169833	0.9990162371896361	2.68743182173738
0.08333473815648046	2.1105221513981203	0.061415255576716114	-0.0031334958784401045	0.9981073322449527	0.03062581065134807	0.03218572624892166	0.9990120899925614	2.6856886617712505
0.08666812768273968	2.1073195126908946	0.0612374864790821	-0.0031888237119367347	0.9981181281460534	0.031111620829645626	0.031944909460954296	0.9990051219755818	2.651483670837288
0.0900015172089989	2.1042147898402157	0.06148908642857503	-0.003096354491345667	0.9981029113015069	0.031351371246059107	0.03182606484267796	0.9990024121304927	2.645239233995755
0.09333490673525811	2.1014001734392687	0.061717748558553276	-0.0030125784223619706	0.9980890805776905	0.03135762898711857	0.032027831283765296	0.9989941073519322	2.6563014408827494
0.09666829626151734	2.095322354001698	0.06176458803325316	-0.0030040038178466844	0.9980862232135378	0.03129353044662069	0.03249450472439429	0.9989818944683635	2.6815829685290438
0.10000168578777656	2.093029145088024	0.0616840219546988	-0.0031064675785629557	0.9980908901867156	0.03127476049185767	0.03263531094604496	0.9989778900418653	2.689478579436424
