System Timestamp	Message	Message Type	GT_depth	World Gaze Point X	World Gaze Point Y	World Gaze Point Z	World Gaze Origin R X	World Gaze Origin R Z	World Gaze Origin L X	World Gaze Origin L Z	World Gaze Direction R X	World Gaze Direction R Y	World Gaze Direction R Z	World Gaze Direction L X	World Gaze Direction L Y	World Gaze Direction L Z	Estimated Depth
63814668732151	Data collection started	DepthCalibration	
63814668732157	 sample	DepthCalibration	0.260331928730011	-0.1008373	0.09571476	8.073062	0.03553911	-0.026	-0.0305142	-0.026	-0.0519805	-0.001589511	0.9986469	0.02648489	0.02520163	0.9993315	-1
63814668732173	 sample	DepthCalibration	0.27140200138092	-0.07441869	0.1212251	8.073013	0.03553911	-0.026	-0.0305142	-0.026	-0.0519805	-0.001589511	0.9986469	0.03300558	0.03148945	0.998959	-1
63814668732187	 sample	DepthCalibration	0.282113671302795	-0.1575724	0.1465696	9.878237	0.03553911	-0.026	-0.0305142	-0.026	-0.0652808	-0.001939106	0.997865	0.03300558	0.03148945	0.998959	-1
63814668732215	 sample	DepthCalibration	0.300636500120163	-0.099428	0.1251709	6.202216	0.03553911	-0.026	-0.0305142	-0.026	-0.0785354	-0.002835996	0.9969073	0.04588332	0.04292891	0.998024	-1
63814668732219	 sample	DepthCalibration	0.304340124130249	-0.09532565	0.1994446	9.845694	0.03553911	-0.026	-0.0305142	-0.026	-0.06566426	-0.002605128	0.9978384	0.04588332	0.04292891	0.998024	-1
63814668732233	 sample	DepthCalibration	0.314058095216751	-0.0336092	0.2559456	9.84481	0.03553911	-0.026	-0.0305142	-0.026	-0.06566426	-0.002605128	0.9978384	0.05836494	0.05432561	0.996816	-1
63814668732258	 sample	DepthCalibration	0.331578403711319	0.05027164	0.2382698	8.209057	0.03553911	-0.026	-0.0305142	-0.026	-0.05239868	-0.001708236	0.9986248	0.06396755	0.05942515	0.9961811	-1
63814668732261	 sample	DepthCalibration	0.333896100521088	0.03207584	0.07171317	2.473535	0.03553911	-0.026	-0.0305142	-0.026	-0.0399254	-0.001596091	0.9992014	0.06352664	0.0588466	0.9962437	-1
63814668732277	 sample	DepthCalibration	0.344202548265457	0.07409013	0.258184	8.330972	0.03553911	-0.026	-0.0305142	-0.026	-0.05278191	-0.00237426	0.9986032	0.06986148	0.06398107	0.9955028	-1
63814668732305	 sample	DepthCalibration	0.364254057407379	0.1274322	0.2989032	8.183745	0.03553911	-0.026	-0.0305142	-0.026	-0.05232962	-0.002802833	0.9986259	0.08264533	0.07534109	0.9937271	-1
63814668732308	 sample	DepthCalibration	0.366568386554718	0.08941012	0.3569891	9.881701	0.03553911	-0.026	-0.0305142	-0.026	-0.06517761	-0.003580991	0.9978672	0.08264533	0.07534109	0.9937271	-1
63814668732326	 sample	DepthCalibration	0.378941804170609	0.1556076	0.4127439	9.909303	0.03553911	-0.026	-0.0305142	-0.026	-0.06472535	-0.004009557	0.9978951	0.09538283	0.08666201	0.9916611	-1
63814668732352	 sample	DepthCalibration	0.397364348173141	0.003208033	0.01337247	0.3023019	0.03553911	-0.026	-0.0305142	-0.026	-0.09080397	-0.005684554	0.9958526	0.09501501	0.08664194	0.9916982	-1
63814668732356	 sample	DepthCalibration	0.399858385324478	-0.0290758	0.2832609	6.945562	0.03553911	-0.026	-0.0305142	-0.026	-0.1036473	-0.005915409	0.9945965	0.09464718	0.08662187	0.9917351	-1
63814668732371	 sample	DepthCalibration	0.410435736179352	-0.1325094	0.3759254	9.929771	0.03553911	-0.026	-0.0305142	-0.026	-0.1160235	-0.006574807	0.9932247	0.08909034	0.08156162	0.9926785	-1
63814668732385	 sample	DepthCalibration	0.420732170343399	-0.05748439	0.08360997	2.242736	0.03553911	-0.026	-0.0305142	-0.026	-0.1407195	-0.007893568	0.990018	0.08828381	0.08096656	0.9927993	-1
63814668732412	 sample	DepthCalibration	0.43923756480217	-0.1567148	0.1477703	4.393134	0.03553911	-0.026	-0.0305142	-0.026	-0.1525877	-0.00898144	0.9882491	0.08116984	0.07526051	0.9938548	-1
63814668732415	 sample	DepthCalibration	0.441512018442154	-0.3842129	0.2995224	9.079382	0.03553911	-0.026	-0.0305142	-0.026	-0.1644685	-0.009522072	0.9863364	0.08036074	0.07466429	0.9939655	-1
63814668732442	 sample	DepthCalibration	0.460531711578369	-0.3545889	0.2445803	7.992493	0.03553911	-0.026	-0.0305142	-0.026	-0.1607586	-0.008453717	0.9869576	0.07249328	0.068907	0.9949857	-1
63814668732459	 sample	DepthCalibration	0.471735835075378	-0.30167	0.2133615	6.887663	0.03553911	-0.026	-0.0305142	-0.026	-0.157871	-0.007622746	0.9874303	0.07064394	0.0688061	0.9951257	-1
63814668732462	 sample	DepthCalibration	0.473966389894485	-0.304241	0.2132114	6.887554	0.03553911	-0.026	-0.0305142	-0.026	-0.157871	-0.007622746	0.9874303	0.06990285	0.06876574	0.9951808	-1
63814668732478	 sample	DepthCalibration	0.485081404447556	-0.4784881	0.3008844	9.620914	0.03553911	-0.026	-0.0305142	-0.026	-0.1672723	-0.007451139	0.9858826	0.06849217	0.06924195	0.9952459	-1
63814668732492	 sample	DepthCalibration	0.494806081056595	-0.4436317	0.2813643	9.049972	0.03553911	-0.026	-0.0305142	-0.026	-0.1643552	-0.007167394	0.9863752	0.06693801	0.06860431	0.9953958	-1
63814668732505	 sample	DepthCalibration	0.504306852817535	-0.1276702	0.1118434	3.229959	0.03553911	-0.026	-0.0305142	-0.026	-0.1504104	-0.006033142	0.9886053	0.07111182	0.07416068	0.9947076	-1
63814668732519	 sample	DepthCalibration	0.514107346534729	-0.07627652	0.08020528	2.100342	0.03553911	-0.026	-0.0305142	-0.026	-0.1483819	-0.004892278	0.9889181	0.07490723	0.0796877	0.9940014	-1
63814668732535	 sample	DepthCalibration	0.524577498435974	-0.2546778	0.2342849	6.135182	0.03553911	-0.026	-0.0305142	-0.026	-0.1561524	-0.004245774	0.9877238	0.07342308	0.07960725	0.9941186	-1
63814668732548	 sample	DepthCalibration	0.534242451190948	-0.1626094	0.1573583	4.082124	0.03553911	-0.026	-0.0305142	-0.026	-0.1519962	-0.003605844	0.9883745	0.07230846	0.07954691	0.9942051	-1
63814668732563	 sample	DepthCalibration	0.544796168804169	-0.06370827	0.07536613	1.794376	0.03553911	-0.026	-0.0305142	-0.026	-0.1478427	-0.002965907	0.9890065	0.07572424	0.08504429	0.9934955	-1
63814668732577	 sample	DepthCalibration	0.554910123348236	-0.01207272	0.01668482	0.3743294	0.03553911	-0.026	-0.0305142	-0.026	-0.1453698	-0.002253565	0.9893748	0.07312046	0.08490375	0.9937025	-1
63814668732592	 sample	DepthCalibration	0.565244197845459	-0.1036805	0.1326525	3.055779	0.03553911	-0.026	-0.0305142	-0.026	-0.1392564	0.0006219172	0.9902562	0.07088659	0.08478328	0.9938747	-1
63814668732619	 sample	DepthCalibration	0.584124803543091	-0.2165005	0.3049165	6.890029	0.03553911	-0.026	-0.0305142	-0.026	-0.1314515	0.003424978	0.9913167	0.06857861	0.08410855	0.9940939	-1
63814668732623	 sample	DepthCalibration	0.586331367492676	-0.2454194	0.3580553	7.978561	0.03553911	-0.026	-0.0305142	-0.026	-0.1285975	0.004803313	0.9916852	0.06708699	0.08402824	0.9942025	-1
63814668732638	 sample	DepthCalibration	0.596838414669037	-0.1497442	0.1874856	4.149691	0.03553911	-0.026	-0.0305142	-0.026	-0.1372207	0.005212371	0.9905268	0.06484646	0.08390772	0.9943613	-1
63814668732652	 sample	DepthCalibration	0.606854557991028	-0.2182954	0.2825105	6.1578	0.03553911	-0.026	-0.0305142	-0.026	-0.1331315	0.006946802	0.991074	0.0622302	0.08376714	0.9945403	-1
63814668732667	 sample	DepthCalibration	0.617308616638184	-0.2765689	0.3806631	8.094758	0.03553911	-0.026	-0.0305142	-0.026	-0.1282511	0.009465774	0.9916965	0.05998613	0.08364665	0.9946883	-1
63814668732681	 sample	DepthCalibration	0.626934587955475	-0.3015321	0.4436727	9.221065	0.03553911	-0.026	-0.0305142	-0.026	-0.1241937	0.01174712	0.9921885	0.05886257	0.08358637	0.9947605	-1
63814668732696	 sample	DepthCalibration	0.637319087982178	-0.3130908	0.4666637	9.596988	0.03553911	-0.026	-0.0305142	-0.026	-0.1221661	0.01288771	0.992426	0.05698887	0.08348596	0.9948781	-1
63814668732709	 sample	DepthCalibration	0.64727658033371	-0.3211868	0.4856884	9.874418	0.03553911	-0.026	-0.0305142	-0.026	-0.1197253	0.0141469	0.9927062	0.05473572	0.08336544	0.9950147	-1
63814668732723	 sample	DepthCalibration	0.657550454139709	-0.3170285	0.4928629	9.95572	0.03553911	-0.026	-0.0305142	-0.026	-0.1172524	0.01485895	0.992991	0.05360902	0.08330518	0.9950811	-1
63814668732738	 sample	DepthCalibration	0.667620360851288	-0.3036912	0.483963	9.748759	0.03553911	-0.026	-0.0305142	-0.026	-0.113953	0.01580831	0.9933603	0.0516582	0.08265021	0.9952388	-1
63814668732753	 sample	DepthCalibration	0.678166687488556	-0.2831079	0.464356	9.284571	0.03553911	-0.026	-0.0305142	-0.026	-0.1110993	0.01718594	0.9936607	0.05008175	0.08201521	0.9953719	-1
63814668732768	 sample	DepthCalibration	0.688537538051605	-0.2705504	0.4415407	8.892136	0.03553911	-0.026	-0.0305142	-0.026	-0.1094166	0.01711358	0.9938487	0.04850497	0.08138002	0.9955022	-1
63814668732785	 sample	DepthCalibration	0.699782967567444	-0.2468316	0.4061369	8.174828	0.03553911	-0.026	-0.0305142	-0.026	-0.1069752	0.01837245	0.9940919	0.04647617	0.08016966	0.9956971	-1
63814668732799	 sample	DepthCalibration	0.710055887699127	-0.2100034	0.3544852	7.119219	0.03553911	-0.026	-0.0305142	-0.026	-0.1040884	0.01920294	0.9943827	0.04489497	0.0795341	0.9958206	-1
63814668732812	 sample	DepthCalibration	0.719174146652222	-0.1933175	0.3281328	6.604813	0.03553911	-0.026	-0.0305142	-0.026	-0.1028515	0.01955885	0.9945044	0.04406806	0.07893867	0.995905	-1
63814668732826	 sample	DepthCalibration	0.729028046131134	-0.1693056	0.2847892	5.836467	0.03553911	-0.026	-0.0305142	-0.026	-0.1011358	0.0189396	0.9946923	0.04279077	0.07776759	0.9960528	-1
63814668732852	 sample	DepthCalibration	0.747101843357086	-0.1221824	0.2110834	4.38467	0.03553911	-0.026	-0.0305142	-0.026	-0.09818289	0.01867625	0.9949932	0.04189007	0.07661622	0.9961803	-1
63814668732855	 sample	DepthCalibration	0.749347329139709	-0.1092665	0.1898092	3.95456	0.03553911	-0.026	-0.0305142	-0.026	-0.09735812	0.01891353	0.9950697	0.04143961	0.07604036	0.9962432	-1
