System Timestamp	Message	Message Type	GT_depth	World Gaze Point X	World Gaze Point Y	World Gaze Point Z	World Gaze Origin R X	World Gaze Origin R Z	World Gaze Origin L X	World Gaze Origin L Z	World Gaze Direction R X	World Gaze Direction R Y	World Gaze Direction R Z	World Gaze Direction L X	World Gaze Direction L Y	World Gaze Direction L Z	Estimated Depth
63818212920845	Data collection started	DepthCalibration	
63818212920846	 sample	DepthCalibration	0.310343525844298	0.0004788738	-6.329933E-06	-0.02573221	0.03124181	-0.026	-0.03023095	-0.026	-0.1068401	0.02588413	0.9939392	-0.09023232	-0.07285719	0.9932522	1.65847264503998
63818212920863	 sample	DepthCalibration	0.328896738943279	-0.7352557	-0.2307212	9.72551	0.03124181	-0.026	-0.03023095	-0.026	-0.08369669	0.02640271	0.9961414	-0.06654233	-0.07351492	0.9950717	2.66528601203728
63818212920878	 sample	DepthCalibration	0.344393950631515	-0.5050755	-0.2056914	8.755563	0.03124181	-0.026	-0.03023095	-0.026	-0.06050859	0.02692126	0.9978046	-0.05426972	-0.07361785	0.9958088	2.02582627390137
63818212920893	 sample	DepthCalibration	0.359917831944685	-0.109838	-0.076073	3.243347	0.03124181	-0.026	-0.03023095	-0.026	-0.03765599	0.02738558	0.9989154	-0.02970218	-0.07382368	0.9968289	2.01059074955822
63818212920908	 sample	DepthCalibration	0.374241080842288	-0.09644616	-0.2344422	9.833168	0.03124181	-0.026	-0.03023095	-0.026	-0.01442384	0.02790407	0.9995065	-0.00521049	-0.07538256	0.9971411	5.59514992906463
63818212920923	 sample	DepthCalibration	0.3884972606609	0.02725597	-0.05464767	2.23905	0.03124181	-0.026	-0.03023095	-0.026	0.006619619	0.02809735	0.9995832	0.01695962	-0.07626649	0.9969432	2.98009499897231
63818212920939	 sample	DepthCalibration	0.402220123704786	0.0461035	-0.04685923	1.924568	0.03124181	-0.026	-0.03023095	-0.026	0.01732889	0.02773843	0.999465	0.02933508	-0.07569304	0.9966996	2.7412954999001
63818212920954	 sample	DepthCalibration	0.414964700656832	0.03600673	-0.03207777	1.361977	0.03124181	-0.026	-0.03023095	-0.026	0.01918502	0.02752675	0.999437	0.03187351	-0.07366152	0.9967738	2.7412954999001
63818212920982	 sample	DepthCalibration	0.43753373492832	0.03552431	-0.03033583	1.302733	0.03124181	-0.026	-0.03023095	-0.026	0.01990569	0.02763516	0.9994199	0.03270433	-0.07320969	0.9967802	2.7412954999001
63818212920986	 sample	DepthCalibration	0.441584508904868	0.03217878	-0.02611029	1.148157	0.03124181	-0.026	-0.03023095	-0.026	0.02026602	0.02768935	0.9994111	0.03358348	-0.07208081	0.9968333	2.7412954999001
63818212921000	 sample	DepthCalibration	0.452939702655694	0.02811337	-0.02185122	0.9888749	0.03124181	-0.026	-0.03023095	-0.026	0.02062635	0.02774356	0.9994022	0.03368039	-0.07072642	0.996927	2.75109665673584
63818212921048	 sample	DepthCalibration	0.487658248183469	0.02409479	-0.01615133	0.8229309	0.03124181	-0.026	-0.03023095	-0.026	0.02155427	0.02935403	0.9993367	0.03392247	-0.06733824	0.9971533	2.71113815075741
63818212921053	 sample	DepthCalibration	0.491150277792871	0.02409479	-0.01615133	0.8229309	0.03124181	-0.026	-0.03023095	-0.026	0.02155427	0.02935403	0.9993367	0.03392247	-0.06733824	0.9971533	2.71113815075741
63818212921068	 sample	DepthCalibration	0.502037486546066	0.02472609	-0.01588155	0.8465016	0.03124181	-0.026	-0.03023095	-0.026	0.02145223	0.03031916	0.99931	0.03397085	-0.06666022	0.9971973	2.71113815075741
63818212921083	 sample	DepthCalibration	0.512719755044216	0.02393856	-0.01438503	0.8182383	0.03124181	-0.026	-0.03023095	-0.026	0.02135017	0.03128416	0.9992825	0.03406758	-0.06530379	0.9972837	2.70321551648379
63818212921099	 sample	DepthCalibration	0.522971130538916	0.02337735	-0.0132535	0.8030441	0.03124181	-0.026	-0.03023095	-0.026	0.02052757	0.03214072	0.9992725	0.03455579	-0.06405967	0.9973476	2.56881537116805
63818212921114	 sample	DepthCalibration	0.532995302270867	0.02351591	-0.01238676	0.8018013	0.03124181	-0.026	-0.03023095	-0.026	0.02006525	0.03305133	0.9992522	0.03543558	-0.06292796	0.9973888	2.56881537116805
63818212921129	 sample	DepthCalibration	0.542314917903345	0.02406123	-0.01221378	0.8150489	0.03124181	-0.026	-0.03023095	-0.026	0.01965396	0.03347952	0.9992461	0.03626702	-0.06247479	0.9973874	2.56881537116805
63818212921143	 sample	DepthCalibration	0.551454524853445	0.02500308	-0.01216226	0.8547061	0.03124181	-0.026	-0.03023095	-0.026	0.0188314	0.03433583	0.9992329	0.03670695	-0.06190875	0.9974066	2.56881537116805
63818212921160	 sample	DepthCalibration	0.56202494906472	0.02422526	-0.01101669	0.819621	0.03124181	-0.026	-0.03023095	-0.026	0.01842013	0.03476394	0.9992258	0.03758684	-0.06077642	0.9974434	2.32306389951199
63818212921174	 sample	DepthCalibration	0.571179632155868	0.02389211	-0.010606	0.8007889	0.03124181	-0.026	-0.03023095	-0.026	0.01805987	0.03470979	0.9992343	0.03841835	-0.06032301	0.9974393	2.56881537116805
63818212921189	 sample	DepthCalibration	0.580162555959279	0.02425644	-0.01040271	0.7958574	0.03124181	-0.026	-0.03023095	-0.026	0.01805987	0.03470979	0.9992343	0.03964159	-0.05998246	0.997412	2.56881537116805
63818212921203	 sample	DepthCalibration	0.589127920954938	0.02664162	-0.01143742	0.8598418	0.03124181	-0.026	-0.03023095	-0.026	0.01769938	0.03465563	0.9992425	0.04120794	-0.06043397	0.9973212	2.56881537116805
63818212921253	 sample	DepthCalibration	0.617450682141694	0.03011514	-0.01334199	0.9748883	0.03124181	-0.026	-0.03023095	-0.026	0.01589687	0.03438486	0.9992822	0.04316604	-0.06099832	0.9972041	2.5762032111079
63818212921272	 sample	DepthCalibration	0.628158859744723	0.03310139	-0.01515899	1.076129	0.03124181	-0.026	-0.03023095	-0.026	0.01553635	0.03433071	0.9992898	0.04350896	-0.06179016	0.9971404	2.5762032111079
63818212921276	 sample	DepthCalibration	0.630862398406068	0.03412051	-0.01571976	1.109981	0.03124181	-0.026	-0.03023095	-0.026	0.01517583	0.03427655	0.9992971	0.04390051	-0.06190301	0.9971162	2.58018832483595
63818212921291	 sample	DepthCalibration	0.639150038042405	0.03411176	-0.01597222	1.123726	0.03124181	-0.026	-0.03023095	-0.026	0.01445479	0.03416824	0.9993116	0.04390051	-0.06190301	0.9971162	2.58018832483595
63818212921307	 sample	DepthCalibration	0.647538101408207	0.03529177	-0.01689703	1.17834	0.03124181	-0.026	-0.03023095	-0.026	0.01337297	0.03400577	0.9993322	0.04429206	-0.06201584	0.9970919	2.58018832483595
63818212921322	 sample	DepthCalibration	0.655560426359437	0.03545464	-0.01754641	1.215042	0.03124181	-0.026	-0.03023095	-0.026	0.01193035	0.03378914	0.9993578	0.04429206	-0.06201585	0.9970919	2.58018832483595
63818212921337	 sample	DepthCalibration	0.663653528275369	0.03563812	-0.01808819	1.246051	0.03124181	-0.026	-0.03023095	-0.026	0.01084823	0.03362666	0.9993756	0.04429206	-0.06201584	0.9970919	2.71380287192402
63818212921361	 sample	DepthCalibration	0.676294914347643	0.0357931	-0.01847914	1.268612	0.03124181	-0.026	-0.03023095	-0.026	0.01012665	0.03351834	0.9993868	0.04429206	-0.06201585	0.9970919	2.71380287192402
63818212921366	 sample	DepthCalibration	0.679029935888978	0.03727212	-0.01935554	1.322098	0.03124181	-0.026	-0.03023095	-0.026	0.009765862	0.03346418	0.9993922	0.04468358	-0.06212867	0.9970674	2.71380287192402
63818212921384	 sample	DepthCalibration	0.687950030333594	0.03240193	-0.01653188	1.173241	0.03124181	-0.026	-0.03023095	-0.026	0.008321976	0.03324753	0.9994125	0.04478097	-0.06077067	0.9971467	2.70953212586065
63818212921412	 sample	DepthCalibration	0.701798438009207	0.03519148	-0.01882418	1.344677	0.03124181	-0.026	-0.03023095	-0.026	0.005743873	0.03335075	0.9994272	0.04478098	-0.06077067	0.9971467	2.80806938267169
63818212921452	 sample	DepthCalibration	0.721108795372756	0.03720056	-0.02044608	1.520286	0.03124181	-0.026	-0.03023095	-0.026	0.001720608	0.03323731	0.999446	0.04566148	-0.05963804	0.9971752	2.80806938267169
63818212921456	 sample	DepthCalibration	0.723610531442044	0.03720056	-0.02044608	1.520286	0.03124181	-0.026	-0.03023095	-0.026	0.001720608	0.03323731	0.999446	0.04566148	-0.05963804	0.9971752	2.80806938267169
63818212921484	 sample	DepthCalibration	0.73725019847289	0.2061497	-0.1162981	9.108696	0.03124181	-0.026	-0.03023095	-0.026	-0.0008079868	0.03285816	0.9994597	0.04575882	-0.05827922	0.997251	2.79974499758959
63818212921489	 sample	DepthCalibration	0.739553576305089	0.2063949	-0.1188428	9.26897	0.03124181	-0.026	-0.03023095	-0.026	-0.001530355	0.03274982	0.9994624	0.04575882	-0.05827922	0.997251	2.79974499758959
63818212921517	 sample	DepthCalibration	0.752662383647093	0.2074429	-0.1261073	9.533073	0.03124181	-0.026	-0.03023095	-0.026	-0.002925124	0.03205075	0.999482	0.04615042	-0.05839216	0.9972264	2.79974499758959
63818212921535	 sample	DepthCalibration	0.760833264678529	0.2044785	-0.1240718	9.784484	0.03124181	-0.026	-0.03023095	-0.026	-0.004731914	0.03177989	0.9994837	0.04624774	-0.05703294	0.9973006	4.07865909664386
63818212921554	 sample	DepthCalibration	0.769766718279923	0.1957086	-0.1247806	9.959527	0.03124181	-0.026	-0.03023095	-0.026	-0.007261349	0.03140067	0.9994805	0.04629636	-0.05635318	0.9973369	4.42322538453688
63818212921572	 sample	DepthCalibration	0.777491224858849	0.194289	-0.1275534	9.966579	0.03124181	-0.026	-0.03023095	-0.026	-0.007572292	0.03086401	0.9994949	0.04629636	-0.05635319	0.9973369	4.42322538453688
63818212921577	 sample	DepthCalibration	0.779742541310215	0.1928023	-0.1244736	9.970873	0.03124181	-0.026	-0.03023095	-0.026	-0.007933845	0.03080983	0.9994938	0.04634497	-0.05567332	0.9973729	8.06338744206048
63818212921592	 sample	DepthCalibration	0.786211244449735	0.1909904	-0.1247444	9.970834	0.03124181	-0.026	-0.03023095	-0.026	-0.00829563	0.03075565	0.9994925	0.04634497	-0.05567332	0.9973729	22.0777841595323
63818212921605	 sample	DepthCalibration	0.792619487346832	0.1721133	-0.1244786	9.876675	0.03124181	-0.026	-0.03023095	-0.026	-0.01051712	0.03091307	0.9994667	0.04512188	-0.05601422	0.9974099	17.4635227191368
63818212921622	 sample	DepthCalibration	0.799640904239637	0.1259733	-0.1169551	9.288223	0.03124181	-0.026	-0.03023095	-0.026	-0.01460203	0.03128208	0.999404	0.0415021	-0.05635702	0.9975477	11.3833452769393
63818212921670	 sample	DepthCalibration	0.820670059024587	0.01629362	-0.07042532	5.274531	0.03124181	-0.026	-0.03023095	-0.026	-0.02577007	0.03255153	0.9991378	0.03171801	-0.0590831	0.997749	6.03359897445789
63818212921675	 sample	DepthCalibration	0.822831129304364	0.005808009	-0.05955568	4.341806	0.03124181	-0.026	-0.03023095	-0.026	-0.02763105	0.03276309	0.9990811	0.03005522	-0.05999013	0.9977464	6.03359897445789
63818212921691	 sample	DepthCalibration	0.829719376176192	-0.003933213	-0.04542196	3.359454	0.03124181	-0.026	-0.03023095	-0.026	-0.02949189	0.03297463	0.999021	0.02687381	-0.05976626	0.9978506	6.03359897445789
63818212921705	 sample	DepthCalibration	0.835637011844693	-0.004146325	-0.0151982	1.084391	0.03124181	-0.026	-0.03023095	-0.026	-0.03357596	0.03334355	0.9988798	0.02521112	-0.06067314	0.9978393	6.00608711754593
63818212921721	 sample	DepthCalibration	0.842079876196282	-0.003707613	-0.008205339	0.5505642	0.03124181	-0.026	-0.03023095	-0.026	-0.03652342	0.0333926	0.9987747	0.0219338	-0.06180741	0.9978471	5.47711257214145
63818212921735	 sample	DepthCalibration	0.847980103396523	-0.007339244	-0.01431671	0.9933888	0.03124181	-0.026	-0.03023095	-0.026	-0.03729825	0.03376661	0.9987335	0.02193363	-0.06180741	0.9978471	5.47711257214145
63818212921751	 sample	DepthCalibration	0.854354481091404	-0.007763206	-0.0145481	0.9933821	0.03124181	-0.026	-0.03023095	-0.026	-0.03729825	0.03376661	0.9987335	0.02110323	-0.06226065	0.9978368	5.47711257214145
63818212921765	 sample	DepthCalibration	0.860154543952047	-0.007987435	-0.01483719	0.993376	0.03124181	-0.026	-0.03023095	-0.026	-0.03729825	0.03376661	0.9987335	0.02066418	-0.06282665	0.9978105	5.47711257214145
63818212921781	 sample	DepthCalibration	0.866657920175824	-0.008362371	-0.01437493	0.9933795	0.03124181	-0.026	-0.03023095	-0.026	-0.03729825	0.03376661	0.9987335	0.01992927	-0.06192217	0.997882	5.47711257214145
63818212921797	 sample	DepthCalibration	0.87286255531448	-0.008761825	-0.01425947	0.9933776	0.03124181	-0.026	-0.03023095	-0.026	-0.03729825	0.03376661	0.9987335	0.01914657	-0.0616965	0.9979113	5.47711257214145
63818212921813	 sample	DepthCalibration	0.879198254715347	-0.009185758	-0.01449086	0.9933704	0.03124181	-0.026	-0.03023095	-0.026	-0.03729825	0.03376661	0.9987335	0.0183162	-0.06214973	0.9978988	5.47711257214145
63818212921827	 sample	DepthCalibration	0.884946892971449	-0.007407355	-0.01170956	0.7862973	0.03124181	-0.026	-0.03023095	-0.026	-0.03693553	0.03382077	0.9987452	0.01748586	-0.06260291	0.9978853	5.47711257214145
63818212921869	 sample	DepthCalibration	0.901520456692381	-0.01223045	-0.03141171	1.814381	0.03124181	-0.026	-0.03023095	-0.026	-0.03228785	0.03157645	0.9989797	0.01847054	-0.06565538	0.9976714	5.45178958094127
63818212921886	 sample	DepthCalibration	0.90819482286822	-0.01609917	-0.06883725	3.521854	0.03124181	-0.026	-0.03023095	-0.026	-0.02918901	0.03007988	0.9991212	0.01984478	-0.068818	0.9974318	7.54268330274426
63818212921891	 sample	DepthCalibration	0.910208442730474	-0.01502717	-0.08974321	4.33694	0.03124181	-0.026	-0.03023095	-0.026	-0.02763935	0.0293315	0.9991875	0.02053158	-0.07039828	0.9973077	7.46608049248069
