System Timestamp	Message	Message Type	GT_depth	World Gaze Point X	World Gaze Point Y	World Gaze Point Z	World Gaze Origin R X	World Gaze Origin R Z	World Gaze Origin L X	World Gaze Origin L Z	World Gaze Direction R X	World Gaze Direction R Y	World Gaze Direction R Z	World Gaze Direction L X	World Gaze Direction L Y	World Gaze Direction L Z	Estimated Depth
63816474929991	Data collection started	DepthCalibration	
63816474929991	 sample	DepthCalibration	0.0045119896531105	0.4638798	0.2305691	4.995995	0.03213213	-0.026	-0.03418584	-0.026	0.03867342	0.04174726	0.9983795	0.1452288	0.04945852	0.9881611	-1
63816474929992	 sample	DepthCalibration	0.0045119896531105	0.4638798	0.2305691	4.995995	0.03213213	-0.026	-0.03418584	-0.026	0.03867342	0.04174726	0.9983795	0.1452288	0.04945852	0.9881611	-1
63816474929997	 sample	DepthCalibration	0.00885303970426321	0.4638798	0.2305691	4.995995	0.03213213	-0.026	-0.03418584	-0.026	0.03867342	0.04174726	0.9983795	0.1452288	0.04945852	0.9881611	-1
63816474929997	 sample	DepthCalibration	0.00885303970426321	0.4638798	0.2305691	4.995995	0.03213213	-0.026	-0.03418584	-0.026	0.03867342	0.04174726	0.9983795	0.1452288	0.04945852	0.9881611	-1
63816474929997	 sample	DepthCalibration	0.00885303970426321	0.4638798	0.2305691	4.995995	0.03213213	-0.026	-0.03418584	-0.026	0.03867342	0.04174726	0.9983795	0.1452288	0.04945852	0.9881611	-1
63816474930013	 sample	DepthCalibration	0.0202242583036423	0.4584208	0.2274597	4.956146	0.03213213	-0.026	-0.03418584	-0.026	0.03835742	0.0411718	0.9984155	0.1448472	0.04952771	0.9882137	-1
63816474930013	 sample	DepthCalibration	0.0202242583036423	0.4584208	0.2274597	4.956146	0.03213213	-0.026	-0.03418584	-0.026	0.03835742	0.0411718	0.9984155	0.1448472	0.04952771	0.9882137	-1
63816474930013	 sample	DepthCalibration	0.0202242583036423	0.4584208	0.2274597	4.956146	0.03213213	-0.026	-0.03418584	-0.026	0.03835742	0.0411718	0.9984155	0.1448472	0.04952771	0.9882137	-1
63816474930028	 sample	DepthCalibration	0.0304578375071287	0.6816664	0.3403961	7.408806	0.03213213	-0.026	-0.03418584	-0.026	0.03757473	0.04142924	0.9984347	0.1448472	0.04952771	0.9882137	-1
63816474930028	 sample	DepthCalibration	0.0304578375071287	0.6816664	0.3403961	7.408806	0.03213213	-0.026	-0.03418584	-0.026	0.03757473	0.04142924	0.9984347	0.1448472	0.04952771	0.9882137	-1
63816474930028	 sample	DepthCalibration	0.0304578375071287	0.6816664	0.3403961	7.408806	0.03213213	-0.026	-0.03418584	-0.026	0.03757473	0.04142924	0.9984347	0.1448472	0.04952771	0.9882137	-1
63816474930042	 sample	DepthCalibration	0.0406443066895008	0.4555509	0.2268733	4.945497	0.03213213	-0.026	-0.03418584	-0.026	0.03799117	0.04106577	0.9984339	0.1444656	0.0495969	0.9882661	-1
63816474930042	 sample	DepthCalibration	0.0406443066895008	0.4555509	0.2268733	4.945497	0.03213213	-0.026	-0.03418584	-0.026	0.03799117	0.04106577	0.9984339	0.1444656	0.0495969	0.9882661	-1
63816474930042	 sample	DepthCalibration	0.0406443066895008	0.4555509	0.2268733	4.945497	0.03213213	-0.026	-0.03418584	-0.026	0.03799117	0.04106577	0.9984339	0.1444656	0.0495969	0.9882661	-1
