Time	Gt_Depth	World_Gaze_Direction_L_X	World_Gaze_Direction_L_Y	World_Gaze_Direction_L_Z	World_Gaze_Direction_R_X	World_Gaze_Direction_R_Y	World_Gaze_Direction_R_Z	Vergence_Angle
0.0	1.1884640973772307	-0.01438251793604151	-0.006163247390452728	0.9998775596848931	-0.0396491531801713	-0.006030185117256944	0.9991957734479858	1.4462555299636544
0.0033333788146658813	1.9096357735770082	-0.014383918624537532	-0.006167287137681187	0.9998775164863785	-0.03886145485380338	-0.006768019806358533	0.9992215708340894	1.407647102871306
0.006666757629331763	2.3257775774274547	-0.01444953404392311	-0.00633227714348319	0.9998754992851047	-0.03860974339846646	-0.007003797180988972	0.9992298144692255	1.3819159619834438
0.010000136443997644	2.2992399379185264	-0.014721141905513421	-0.006996545982643958	0.9998671542792827	-0.03860319473499861	-0.007009127288086584	0.9992300346883554	1.3688548972886374
0.013333515258663525	2.327700275530133	-0.014725365630074008	-0.007006893260055297	0.9998670245029783	-0.039058462132520115	-0.006437581896171307	0.9992161618940526	1.3930761255996145
0.016666894073329407	2.329561938476562	-0.014583038882052786	-0.006270055153279305	0.9998738478085714	-0.039104047060779384	-0.006380328105947951	0.9992147728782209	1.4047782757081633
0.020000272887995288	2.331909434291294	-0.014505025260557854	-0.005866405002376997	0.9998775863977248	-0.03934050544705358	-0.006309879595487649	0.9992058789712008	1.4265277346220542
0.02333365170266117	2.3310869140624995	-0.014586953887477055	-0.005899017211862883	0.9998761490758161	-0.0398291579958138	-0.006171184882232442	0.9991874470119932	1.4469448335151742
0.02666703051732705	2.3310869140624995	-0.015703439141438003	-0.006362017815521027	0.9998564437619653	-0.0398295004782631	-0.006171082378359303	0.9991874340571751	1.3829360219291997
0.030000409331992932	2.3310869140624995	-0.015716598332442246	-0.006367414190672741	0.9998562119390656	-0.0405150331147032	-0.006235405969962347	0.9991594156471494	1.4198697890894931
0.03333378814665881	2.3310869140624995	-0.015663234893430196	-0.006302174430462526	0.999857459208014	-0.04068057565571407	-0.0062509671901486855	0.999152649059045	1.4345094415982567
0.036667166961324694	2.3310869140624995	-0.015607864012496465	-0.0062331397262373285	0.9998587610841452	-0.04070863036419507	-0.006254479177800105	0.9991514827758178	1.4393396576594886
0.040000545775990576	2.331122143554687	-0.015605530865110245	-0.006227632378737254	0.9998588307060156	-0.04083001428921765	-0.006270049804253452	0.9991464338798921	1.4462545448017627
0.04333392459065646	2.331016455078124	-0.015473193834441606	-0.005915881180651612	0.9998627772911118	-0.040831869374063454	-0.006270661971586999	0.999146354057261	1.4529795580731035
0.04666730340532234	2.330675903320312	-0.01547456130427785	-0.005894649406899479	0.9998628785127025	-0.0409426548976628	-0.00630860469612383	0.9991415669187855	1.460518897796888
0.05000068221998822	2.3303353515624994	-0.015907727521727245	-0.0060142196403740085	0.9998551909401511	-0.04101025054000643	-0.006325615550764918	0.9991387126967174	1.4394450832990995
0.0533340610346541	2.330229663085937	-0.016675794355690575	-0.006229620498616918	0.9998415439426427	-0.041059434579365214	-0.006298761463220496	0.9991368371141721	1.3974630966294508
0.05666743984931998	2.3302648925781244	-0.016675399567871195	-0.006232433980397782	0.999841531206858	-0.041474119450622404	-0.00608476103179098	0.999121049329554	1.4214776586478088
0.060000818663985864	2.3302648925781244	-0.016667868047294827	-0.006297000506831251	0.9998412879272514	-0.04149023807920592	-0.006061076441871119	0.9991205196056399	1.4228458867323786
0.06333419747865174	2.330000823102678	-0.01668273781425489	-0.006338499600235	0.9998407023084451	-0.041642397023842315	-0.005797373094984548	0.9991158551395578	1.4305322206454854
0.06666757629331763	2.331057101004464	-0.016884748032473553	-0.006466660385398271	0.9998364532723805	-0.041775867550436774	-0.005584080570051024	0.9991112399709252	1.4283968982927082
0.0700009551079835	2.3325534946986606	-0.017446450262515234	-0.00687796491483159	0.9998241320177619	-0.041780428869455474	-0.005698661265263617	0.9991105229153023	1.3966554193131442
0.07333433392264939	2.333609772600446	-0.017461904714393326	-0.00693949634817066	0.9998234158041882	-0.04182368174678434	-0.006604336969106656	0.9991035776820725	1.396972971833384
0.07666771273731526	2.3333457031249996	-0.01758334130926343	-0.007493057890721375	0.9998172970169926	-0.041912680983518025	-0.006651940951389002	0.9990987506229557	1.3966002766315493
0.08000109155198115	2.3333457031249996	-0.017698256832459545	-0.00770644129292015	0.9998136223189529	-0.042436134947462095	-0.006579557349004968	0.9990773142591282	1.4172961862079123
0.08333447036664703	2.3333457031249996	-0.017835937254742872	-0.0076563356098632625	0.9998115664900786	-0.04308974531028096	-0.006489835302271103	0.9990501242215012	1.4511365180660614
0.08666784918131291	2.3330816336495532	-0.018352145168675622	-0.007476151246592935	0.999803637702006	-0.04296395554909789	-0.006495358229820134	0.9990554618657422	1.4127383590737148
0.09000122799597879	2.3341379115513385	-0.018381965069024946	-0.007352562915581804	0.9998039498040865	-0.04236281293669926	-0.006516137586172921	0.9990809701851228	1.3749811773977991
0.09333460681064468	2.335634305245535	-0.018485281844991115	-0.00686391244797533	0.9998053910023725	-0.04229044377856668	-0.006549774346235638	0.999083913022905	1.3652828842526732
0.09666798562531055	2.336690583147321	-0.018547860698475176	-0.006516185481527653	0.9998068317834108	-0.04242858827124923	-0.006643568858798813	0.9990773492040278	1.3676069657562675
0.10000136443997644	2.3364265136718747	-0.01851839971308258	-0.006477902712554262	0.9998075284538057	-0.04266972709142597	-0.006794692836597736	0.999066167888613	1.3848012376375163
0.10333474325464231	2.3364265136718747	-0.018435976556316326	-0.006332491639690366	0.9998099881696692	-0.04271984211356015	-0.006737664367581862	0.9990643685500376	1.3919583643518212
