System Timestamp	Message	Message Type	GT_depth	World Gaze Point X	World Gaze Point Y	World Gaze Point Z	World Gaze Origin R X	World Gaze Origin R Z	World Gaze Origin L X	World Gaze Origin L Z	World Gaze Direction R X	World Gaze Direction R Y	World Gaze Direction R Z	World Gaze Direction L X	World Gaze Direction L Y	World Gaze Direction L Z	Estimated Depth
63816890821701	Data collection started	DepthCalibration	
63816890821702	 sample	DepthCalibration	0.310685732524712	-0.2553107	0.04142756	2.89287	0.03402296	-0.026	-0.028	-0.026	-0.2037717	-0.03584713	0.978362	0.02890311	0.06389111	0.9975382	4.37768582262382
63816890821723	 sample	DepthCalibration	0.332849022826843	-0.4756487	0.1275319	7.621325	0.03402296	-0.026	-0.028	-0.026	-0.1837293	-0.03406151	0.9823865	0.0599016	0.06705357	0.9959496	5.0028405704355
63816890821739	 sample	DepthCalibration	0.350087132422105	-0.2860541	0.1410246	7.535161	0.03402296	-0.026	-0.028	-0.026	-0.1594847	-0.03216598	0.9866762	0.08375946	0.06910954	0.9940866	4.22391866939395
63816890821771	 sample	DepthCalibration	0.380934761607065	0.08950043	0.218	9.313147	0.03402296	-0.026	-0.028	-0.026	-0.1111746	-0.02757476	0.9934183	0.1295319	0.0738454	0.9888217	3.73122693621465
63816890821791	 sample	DepthCalibration	0.398887398973281	0.06838199	0.05158096	1.967488	0.03402296	-0.026	-0.028	-0.026	-0.0867406	-0.02523694	0.9959112	0.1517138	0.07650436	0.9854593	5.78035905566435
63816890821797	 sample	DepthCalibration	0.403127037457189	0.3508493	0.2101657	7.785725	0.03402296	-0.026	-0.028	-0.026	-0.07460909	-0.02454998	0.9969106	0.1627959	0.077833	0.9835851	6.0117210093041
63816890821814	 sample	DepthCalibration	0.417878185692551	0.5157384	0.2272746	7.630746	0.03402296	-0.026	-0.028	-0.026	-0.05077928	-0.02237671	0.9984592	0.183246	0.08109474	0.9797165	6.87153190215696
63816890821831	 sample	DepthCalibration	0.432278881879751	0.03643384	0.01271876	0.3910252	0.03402296	-0.026	-0.028	-0.026	-0.03478679	-0.02166259	0.9991599	0.1932237	0.08195521	0.9777259	6.82135945618911
63816890821850	 sample	DepthCalibration	0.446880041107341	0.3092489	0.1140356	3.651658	0.03402296	-0.026	-0.028	-0.026	-0.02892029	-0.02113983	0.9993582	0.1935428	0.0824414	0.9776219	6.74930605362647
63816890821886	 sample	DepthCalibration	0.474455694740958	0.4247517	0.1641995	5.034097	0.03402296	-0.026	-0.028	-0.026	-0.02622075	-0.02047876	0.9994464	0.1910276	0.0846443	0.9779283	6.32666491824242
63816890821908	 sample	DepthCalibration	0.490663439465791	0.4802109	0.1892527	5.68181	0.03402296	-0.026	-0.028	-0.026	-0.02487088	-0.02014821	0.9994876	0.1901978	0.08571526	0.9779968	6.32458093601251
63816890821929	 sample	DepthCalibration	0.505337007266825	0.5400608	0.2223732	6.360162	0.03402296	-0.026	-0.028	-0.026	-0.02337264	-0.01841184	0.9995573	0.1896736	0.08727121	0.977961	6.34923835283049
63816890821933	 sample	DepthCalibration	0.508667914964403	0.5642901	0.2335928	6.623893	0.03402296	-0.026	-0.028	-0.026	-0.02276072	-0.01780545	0.9995824	0.1896736	0.08727121	0.977961	6.33455270238254
63816890821951	 sample	DepthCalibration	0.520501485646571	0.6091648	0.2594282	7.12659	0.03402296	-0.026	-0.028	-0.026	-0.02153677	-0.01659259	0.9996303	0.1891306	0.08832127	0.9779719	6.3008402081207
63816890821969	 sample	DepthCalibration	0.531743129291275	0.6491409	0.2852376	7.594215	0.03402296	-0.026	-0.028	-0.026	-0.02031271	-0.01537963	0.9996754	0.1880103	0.08941073	0.9780889	5.86352315809978
63816890821984	 sample	DepthCalibration	0.542148684340733	0.6678755	0.2960139	7.814174	0.03402296	-0.026	-0.028	-0.026	-0.01970071	-0.01477312	0.9996968	0.1874304	0.08945052	0.9781965	5.90646359919154
63816890822001	 sample	DepthCalibration	0.553191195045399	0.6825488	0.3076242	8.003383	0.03402296	-0.026	-0.028	-0.026	-0.01915158	-0.01372538	0.9997224	0.1865591	0.08951021	0.9783576	5.58137459683254
63816890822030	 sample	DepthCalibration	0.571345843240298	0.7011529	0.3207218	8.272572	0.03402296	-0.026	-0.028	-0.026	-0.01832781	-0.01215366	0.9997582	0.1847778	0.08861975	0.9787766	5.29384694893842
63816890822035	 sample	DepthCalibration	0.57438971121859	0.7100603	0.3230485	8.377465	0.03402296	-0.026	-0.028	-0.026	-0.01799032	-0.01207098	0.9997653	0.184469	0.08813461	0.9788787	5.29384694893842
63816890822053	 sample	DepthCalibration	0.584795461949707	0.6935522	0.3169489	8.273354	0.03402296	-0.026	-0.028	-0.026	-0.0183278	-0.01215366	0.9997582	0.1829848	0.08772901	0.9791936	5.29384694893842
63816890822092	 sample	DepthCalibration	0.607349060208106	0.1805127	0.1030295	2.710739	0.03402296	-0.026	-0.028	-0.026	-0.0403657	-0.01206761	0.9991121	0.1688467	0.08664364	0.9818267	9.75291815789341
63816890822097	 sample	DepthCalibration	0.610383983513921	0.1750545	0.1026669	2.711102	0.03402296	-0.026	-0.028	-0.026	-0.0403657	-0.01206761	0.9991121	0.1649227	0.08639713	0.9825152	12.1009940577851
63816890822118	 sample	DepthCalibration	0.622568263558481	0.472905	0.3426159	9.195607	0.03402296	-0.026	-0.028	-0.026	-0.05606197	-0.01225829	0.9983521	0.1570662	0.08590403	0.9838449	11.2540747627014
63816890822134	 sample	DepthCalibration	0.631842352290659	0.4016943	0.3610469	9.818773	0.03402296	-0.026	-0.028	-0.026	-0.06582215	-0.01236713	0.9977548	0.1461417	0.08510449	0.9855962	7.64326881644263
63816890822150	 sample	DepthCalibration	0.640507361613187	0.2535163	0.2727856	7.404892	0.03402296	-0.026	-0.028	-0.026	-0.07563905	-0.01203472	0.9970626	0.1424958	0.08483791	0.9861529	5.10219739154775
63816890822181	 sample	DepthCalibration	0.656819505171209	0.01770291	0.02716126	0.7161977	0.03402296	-0.026	-0.028	-0.026	-0.08894029	-0.01164662	0.9959689	0.1282151	0.08425727	0.9881607	5.38290336420472
63816890822201	 sample	DepthCalibration	0.667560564215298	0.01243983	0.01951791	0.5006132	0.03402296	-0.026	-0.028	-0.026	-0.09114926	-0.01081893	0.9957785	0.1266726	0.0843569	0.9883511	3.67860445435212
63816890822206	 sample	DepthCalibration	0.67054710461958	0.004011545	0.00201976	0.02831457	0.03402296	-0.026	-0.028	-0.026	-0.09013823	-0.01057088	0.9958732	0.1266726	0.0843569	0.9883511	3.67860445435212
63816890822225	 sample	DepthCalibration	0.679667680824101	0.02808394	0.04787535	1.259459	0.03402296	-0.026	-0.028	-0.026	-0.08798994	-0.01095731	0.9960611	0.1266944	0.0848626	0.988305	5.52115967857085
63816890822241	 sample	DepthCalibration	0.688172336755338	0.060615	0.1067042	2.774457	0.03402296	-0.026	-0.028	-0.026	-0.08529314	-0.01029581	0.9963027	0.1261148	0.08591355	0.9882884	5.52115967857085
63816890822259	 sample	DepthCalibration	0.697201167527938	0.08441138	0.1490333	3.835039	0.03402296	-0.026	-0.028	-0.026	-0.0833332	-0.009358384	0.9964778	0.1251792	0.08597331	0.9884021	5.56009469610687
63816890822295	 sample	DepthCalibration	0.715167696567215	0.1426183	0.241413	6.286428	0.03402296	-0.026	-0.028	-0.026	-0.07833819	-0.007676666	0.9968973	0.122258	0.0836243	0.9889691	5.22403693640887
63816890822300	 sample	DepthCalibration	0.717606007258044	0.1567105	0.261429	6.867257	0.03402296	-0.026	-0.028	-0.026	-0.07698918	-0.007345881	0.9970049	0.1212749	0.0826722	0.9891702	5.22372800990778
63816890822320	 sample	DepthCalibration	0.727300043974809	0.1913326	0.3037846	8.151689	0.03402296	-0.026	-0.028	-0.026	-0.07355355	-0.006960242	0.997267	0.1193076	0.0807671	0.9895667	9.15217888036542
63816890822351	 sample	DepthCalibration	0.742159993515265	0.2378501	0.3570611	9.786175	0.03402296	-0.026	-0.028	-0.026	-0.06619459	-0.004699499	0.9977956	0.1137816	0.07705326	0.9905133	8.61370410360564
63816890822371	 sample	DepthCalibration	0.75115369436527	0.244279	0.3582943	9.964565	0.03402296	-0.026	-0.028	-0.026	-0.06282037	-0.003872474	0.9980173	0.1108539	0.07520469	0.9909872	8.2793206894538
63816890822374	 sample	DepthCalibration	0.753427145723436	0.2450054	0.348927	9.9099	0.03402296	-0.026	-0.028	-0.026	-0.06107021	-0.003900323	0.9981259	0.1095223	0.07376261	0.9912437	8.06268424861827
63816890822391	 sample	DepthCalibration	0.760887396570917	0.2411271	0.3307555	9.440967	0.03402296	-0.026	-0.028	-0.026	-0.05723229	-0.003873316	0.9983534	0.107282	0.07339509	0.9915159	7.16248643831321
63816890822421	 sample	DepthCalibration	0.774631811173888	0.211919	0.2774754	7.951857	0.03402296	-0.026	-0.028	-0.026	-0.05164352	-0.003874158	0.9986581	0.1037684	0.07310753	0.991911	6.88671831964181
63816890822441	 sample	DepthCalibration	0.783551944671003	0.1651548	0.2038445	5.837199	0.03402296	-0.026	-0.028	-0.026	-0.04645486	-0.003516339	0.9989142	0.1015171	0.07273994	0.9921709	22.5008373098
63816890822446	 sample	DepthCalibration	0.785707043329524	0.1467993	0.1789892	5.163218	0.03402296	-0.026	-0.028	-0.026	-0.04504192	-0.003626891	0.9989785	0.1002191	0.0723123	0.9923341	21.4804148181901
63816890822463	 sample	DepthCalibration	0.793379841497785	0.10393	0.1219576	3.5377	0.03402296	-0.026	-0.028	-0.026	-0.04187836	-0.003765291	0.9991156	0.09827945	0.07192463	0.9925563	21.0110771853816
