System Timestamp	Message	Message Type	GT_depth	World Gaze Point X	World Gaze Point Y	World Gaze Point Z	World Gaze Origin R X	World Gaze Origin R Z	World Gaze Origin L X	World Gaze Origin L Z	World Gaze Direction R X	World Gaze Direction R Y	World Gaze Direction R Z	World Gaze Direction L X	World Gaze Direction L Y	World Gaze Direction L Z	Estimated Depth
63815269699792	Data collection started	DepthCalibration	
63815269699794	 sample	DepthCalibration	0.496044336696565	-0.03869659	0.3068261	3.226949	0.03006178	-0.026	-0.03168708	-0.026	-0.09601729	0.09954035	0.99039	0.07291302	0.08758364	0.9934852	5.01353216256813
63815269699794	 sample	DepthCalibration	0.496044336696565	-0.03869659	0.3068261	3.226949	0.03006178	-0.026	-0.03168708	-0.026	-0.09601729	0.09954035	0.99039	0.07291302	0.08758364	0.9934852	5.01353216256813
63815269699810	 sample	DepthCalibration	0.507401901920966	-0.06437852	0.4479144	4.576234	0.03006178	-0.026	-0.03168708	-0.026	-0.09858583	0.1025635	0.9898291	0.0711942	0.09045048	0.9933529	4.96742135659641
63815269699811	 sample	DepthCalibration	0.507401901920966	-0.06437852	0.4479144	4.576234	0.03006178	-0.026	-0.03168708	-0.026	-0.09858583	0.1025635	0.9898291	0.0711942	0.09045048	0.9933529	4.96742135659641
63815269699838	 sample	DepthCalibration	0.526460543759829	-0.09952939	0.6074997	6.032189	0.03006178	-0.026	-0.03168708	-0.026	-0.101607	0.1064855	0.9891091	0.06930391	0.09230702	0.9933159	4.91329334433894
63815269699838	 sample	DepthCalibration	0.526460543759829	-0.09952939	0.6074997	6.032189	0.03006178	-0.026	-0.03168708	-0.026	-0.101607	0.1064855	0.9891091	0.06930391	0.09230702	0.9933159	4.91329334433894
63815269699843	 sample	DepthCalibration	0.530048779411123	-0.105101	0.6281294	6.222601	0.03006178	-0.026	-0.03168708	-0.026	-0.1020303	0.1069082	0.9890199	0.06894504	0.09236448	0.9933355	5.16453382580549
63815269699843	 sample	DepthCalibration	0.530048779411123	-0.105101	0.6281294	6.222601	0.03006178	-0.026	-0.03168708	-0.026	-0.1020303	0.1069082	0.9890199	0.06894504	0.09236448	0.9933355	5.16453382580549
63815269699859	 sample	DepthCalibration	0.5405639525769	-0.1152977	0.6683241	6.591941	0.03006178	-0.026	-0.03168708	-0.026	-0.1028766	0.1077535	0.9888405	0.06858616	0.09242194	0.993355	5.20002791717039
63815269699860	 sample	DepthCalibration	0.5405639525769	-0.1152977	0.6683241	6.591941	0.03006178	-0.026	-0.03168708	-0.026	-0.1028766	0.1077535	0.9888405	0.06858616	0.09242194	0.993355	5.20002791717039
63815269699930	 sample	DepthCalibration	0.584340678956422	-0.1387638	0.7617431	7.4336	0.03006178	-0.026	-0.03168708	-0.026	-0.1049626	0.1093863	0.9884419	0.06831361	0.09298303	0.9933214	5.21883962598639
63815269699931	 sample	DepthCalibration	0.584340678956422	-0.1387638	0.7617431	7.4336	0.03006178	-0.026	-0.03168708	-0.026	-0.1049626	0.1093863	0.9884419	0.06831361	0.09298303	0.9933214	5.21883962598639
63815269699949	 sample	DepthCalibration	0.595757428805272	-0.143645	0.777579	7.591595	0.03006178	-0.026	-0.03168708	-0.026	-0.1053852	0.1098085	0.9883502	0.06822727	0.09247939	0.9933743	5.21604045371224
63815269699950	 sample	DepthCalibration	0.595757428805272	-0.143645	0.777579	7.591595	0.03006178	-0.026	-0.03168708	-0.026	-0.1053852	0.1098085	0.9883502	0.06822727	0.09247939	0.9933743	5.21604045371224
63815269699971	 sample	DepthCalibration	0.60809164134132	-0.1446904	0.7797247	7.591356	0.03006178	-0.026	-0.03168708	-0.026	-0.1053852	0.1098085	0.9883502	0.06795476	0.09304048	0.9933406	5.22016042926539
63815269699971	 sample	DepthCalibration	0.60809164134132	-0.1446904	0.7797247	7.591356	0.03006178	-0.026	-0.03168708	-0.026	-0.1053852	0.1098085	0.9883502	0.06795476	0.09304048	0.9933406	5.22016042926539
63815269699991	 sample	DepthCalibration	0.619972945130624	-0.1335344	0.7467677	7.174041	0.03006178	-0.026	-0.03168708	-0.026	-0.1042952	0.1114147	0.988286	0.06776857	0.09410489	0.9932531	5.58450254598778
63815269699992	 sample	DepthCalibration	0.619972945130624	-0.1335344	0.7467677	7.174041	0.03006178	-0.026	-0.03168708	-0.026	-0.1042952	0.1114147	0.988286	0.06776857	0.09410489	0.9932531	5.58450254598778
63815269700012	 sample	DepthCalibration	0.63195526081186	-0.12992	0.7391869	7.028202	0.03006178	-0.026	-0.03168708	-0.026	-0.1039321	0.1119498	0.9882638	0.06766864	0.09567198	0.9931102	5.58450254598778
63815269700013	 sample	DepthCalibration	0.63195526081186	-0.12992	0.7391869	7.028202	0.03006178	-0.026	-0.03168708	-0.026	-0.1039321	0.1119498	0.9882638	0.06766864	0.09567198	0.9931102	5.58450254598778
63815269700018	 sample	DepthCalibration	0.635414308533175	-0.1302467	0.7421551	7.040041	0.03006178	-0.026	-0.03168708	-0.026	-0.1039619	0.1124282	0.9882064	0.06766862	0.09567198	0.9931102	5.58450254598778
63815269700018	 sample	DepthCalibration	0.635414308533175	-0.1302467	0.7421551	7.040041	0.03006178	-0.026	-0.03168708	-0.026	-0.1039619	0.1124282	0.9882064	0.06766862	0.09567198	0.9931102	5.58450254598778
63815269700050	 sample	DepthCalibration	0.652316909511977	-0.1173389	0.6934834	6.442203	0.03006178	-0.026	-0.03168708	-0.026	-0.1025392	0.1150447	0.9880539	0.06685	0.09735281	0.9930023	5.55659243147113
63815269700050	 sample	DepthCalibration	0.652316909511977	-0.1173389	0.6934834	6.442203	0.03006178	-0.026	-0.03168708	-0.026	-0.1025392	0.1150447	0.9880539	0.06685	0.09735281	0.9930023	5.55659243147113
63815269700070	 sample	DepthCalibration	0.662985230833715	-0.09961123	0.6048327	5.563054	0.03006178	-0.026	-0.03168708	-0.026	-0.1006066	0.1158051	0.9881637	0.06558593	0.0985874	0.9929647	5.15893527391216
63815269700071	 sample	DepthCalibration	0.662985230833715	-0.09961123	0.6048327	5.563054	0.03006178	-0.026	-0.03168708	-0.026	-0.1006066	0.1158051	0.9881637	0.06558593	0.0985874	0.9929647	5.15893527391216
63815269700131	 sample	DepthCalibration	0.694338770349574	-0.01783089	0.1177685	1.042925	0.03006178	-0.026	-0.03168708	-0.026	-0.09210572	0.118957	0.9886181	0.06055333	0.09938972	0.9932044	5.10462712501909
63815269700131	 sample	DepthCalibration	0.694338770349574	-0.01783089	0.1177685	1.042925	0.03006178	-0.026	-0.03168708	-0.026	-0.09210572	0.118957	0.9886181	0.06055333	0.09938972	0.9932044	5.10462712501909
63815269700150	 sample	DepthCalibration	0.704303030113029	-0.001563865	0.005324796	0.02211086	0.03006178	-0.026	-0.03168708	-0.026	-0.09014864	0.1192393	0.9887645	0.05920157	0.1001212	0.9932124	5.01011075877996
63815269700151	 sample	DepthCalibration	0.704303030113029	-0.001563865	0.005324796	0.02211086	0.03006178	-0.026	-0.03168708	-0.026	-0.09014864	0.1192393	0.9887645	0.05920157	0.1001212	0.9932124	5.01011075877996
63815269700157	 sample	DepthCalibration	0.707653467362809	-0.02978604	0.224122	1.984217	0.03006178	-0.026	-0.03168708	-0.026	-0.08669151	0.1207004	0.9888964	0.05812257	0.100293	0.9932588	4.95906562930897
63815269700158	 sample	DepthCalibration	0.707653467362809	-0.02978604	0.224122	1.984217	0.03006178	-0.026	-0.03168708	-0.026	-0.08669151	0.1207004	0.9888964	0.05812257	0.100293	0.9932588	4.95906562930897
63815269700173	 sample	DepthCalibration	0.715221576169897	-0.05110436	0.4384473	3.89704	0.03006178	-0.026	-0.03168708	-0.026	-0.0831764	0.1212081	0.9891362	0.05776275	0.1003503	0.993274	4.96533082532097
63815269700173	 sample	DepthCalibration	0.715221576169897	-0.05110436	0.4384473	3.89704	0.03006178	-0.026	-0.03168708	-0.026	-0.0831764	0.1212081	0.9891362	0.05776275	0.1003503	0.993274	4.96533082532097
63815269700189	 sample	DepthCalibration	0.723627787996009	-0.06625558	0.6144299	5.420049	0.03006178	-0.026	-0.03168708	-0.026	-0.08014508	0.1230873	0.9891543	0.05632234	0.1005794	0.9933336	4.97345138899641
63815269700190	 sample	DepthCalibration	0.723627787996009	-0.06625558	0.6144299	5.420049	0.03006178	-0.026	-0.03168708	-0.026	-0.08014508	0.1230873	0.9891543	0.05632234	0.1005794	0.9933336	4.97345138899641
63815269700219	 sample	DepthCalibration	0.737567657664723	-0.0803469	0.8667262	7.55418	0.03006178	-0.026	-0.03168708	-0.026	-0.07513634	0.1247708	0.9893366	0.05433366	0.1019268	0.993307	5.01976678906043
63815269700220	 sample	DepthCalibration	0.737567657664723	-0.0803469	0.8667262	7.55418	0.03006178	-0.026	-0.03168708	-0.026	-0.07513634	0.1247708	0.9893366	0.05433366	0.1019268	0.993307	5.01976678906043
63815269700225	 sample	DepthCalibration	0.74046463014769	-0.08411291	0.9312531	8.087574	0.03006178	-0.026	-0.03168708	-0.026	-0.07360864	0.1254714	0.9893628	0.0532526	0.1020986	0.9933479	5.05141725985824
63815269700226	 sample	DepthCalibration	0.74046463014769	-0.08411291	0.9312531	8.087574	0.03006178	-0.026	-0.03168708	-0.026	-0.07360864	0.1254714	0.9893628	0.0532526	0.1020986	0.9933479	5.05141725985824
63815269700242	 sample	DepthCalibration	0.748277912367432	-0.08642818	1.023916	8.89031	0.03006178	-0.026	-0.03168708	-0.026	-0.07085089	0.1253901	0.9895744	0.05181011	0.1023275	0.9934006	5.05483488013343
63815269700242	 sample	DepthCalibration	0.748277912367432	-0.08642818	1.023916	8.89031	0.03006178	-0.026	-0.03168708	-0.026	-0.07085089	0.1253901	0.9895744	0.05181011	0.1023275	0.9934006	5.05483488013343
63815269700257	 sample	DepthCalibration	0.755692180111415	-0.08490755	1.097738	9.527001	0.03006178	-0.026	-0.03168708	-0.026	-0.06773908	0.1258403	0.9897351	0.05028063	0.1020547	0.9935073	5.06748388553421
63815269700259	 sample	DepthCalibration	0.755692180111415	-0.08490755	1.097738	9.527001	0.03006178	-0.026	-0.03168708	-0.026	-0.06773908	0.1258403	0.9897351	0.05028063	0.1020547	0.9935073	5.06748388553421
63815269700286	 sample	DepthCalibration	0.76828157063001	-0.08578788	1.125935	9.865592	0.03006178	-0.026	-0.03168708	-0.026	-0.06453621	0.1248646	0.9900727	0.04749381	0.1009497	0.9937572	5.07180473651951
63815269700287	 sample	DepthCalibration	0.76828157063001	-0.08578788	1.125935	9.865592	0.03006178	-0.026	-0.03168708	-0.026	-0.06453621	0.1248646	0.9900727	0.04749381	0.1009497	0.9937572	5.07180473651951
63815269700346	 sample	DepthCalibration	0.795044873068825	-0.08510041	1.096083	9.611311	0.03006178	-0.026	-0.03168708	-0.026	-0.05861918	0.1242827	0.9905138	0.04126276	0.1014211	0.9939875	4.61039594795275
63815269700346	 sample	DepthCalibration	0.795044873068825	-0.08510041	1.096083	9.611311	0.03006178	-0.026	-0.03168708	-0.026	-0.05861918	0.1242827	0.9905138	0.04126276	0.1014211	0.9939875	4.61039594795275
63815269700365	 sample	DepthCalibration	0.803821838811096	-0.08548018	1.069443	9.423566	0.03006178	-0.026	-0.03168708	-0.026	-0.05742367	0.1239761	0.9906223	0.03964039	0.1006462	0.9941323	4.613334558979
63815269700366	 sample	DepthCalibration	0.803821838811096	-0.08548018	1.069443	9.423566	0.03006178	-0.026	-0.03168708	-0.026	-0.05742367	0.1239761	0.9906223	0.03964039	0.1006462	0.9941323	4.613334558979
