System Timestamp	Message	Message Type	GT_depth	World Gaze Point X	World Gaze Point Y	World Gaze Point Z	World Gaze Origin R X	World Gaze Origin R Z	World Gaze Origin L X	World Gaze Origin L Z	World Gaze Direction R X	World Gaze Direction R Y	World Gaze Direction R Z	World Gaze Direction L X	World Gaze Direction L Y	World Gaze Direction L Z	Estimated Depth
63816475730097	Data collection started	DepthCalibration	
63816475730098	 sample	DepthCalibration	0.297103555438262	0.00125753	0.0007188918	-0.007117659	0.03216789	-0.026	-0.03451814	-0.026	0.1472868	0.02015859	0.9888884	0.1079949	0.05528148	0.9926133	0.292798692628058
63816475730131	 sample	DepthCalibration	0.332722292571217	0.0001485556	0.0004086764	-0.01531545	0.03216789	-0.026	-0.03451814	-0.026	0.1449452	0.02093587	0.9892182	0.1006769	0.05489796	0.9934034	0.268041242801601
63816475730149	 sample	DepthCalibration	0.351585556969607	0.00128703	0.0007562977	-0.006086616	0.03216789	-0.026	-0.03451814	-0.026	0.1456177	0.02109719	0.989116	0.09952665	0.05420348	0.9935575	0.263880274426479
63816475730153	 sample	DepthCalibration	0.35671708706883	0.001760661	0.0008930714	-0.002222383	0.03216789	-0.026	-0.03451814	-0.026	0.1456736	0.02064989	0.9891172	0.0991319	0.0538203	0.9936178	0.261412729410239
63816475730172	 sample	DepthCalibration	0.374561629768072	0.001495367	0.0008024349	-0.00439484	0.03216789	-0.026	-0.03451814	-0.026	0.1460103	0.02073056	0.9890658	0.09906523	0.05291015	0.9936733	0.251516228818379
63816475730191	 sample	DepthCalibration	0.391169530893124	0.004554234	0.001757712	0.01945586	0.03216789	-0.026	-0.03451814	-0.026	0.1507457	0.02372939	0.9882877	0.09906523	0.05291015	0.9936733	0.255861760529203
63816475730220	 sample	DepthCalibration	0.416931934157711	0.003353656	0.001369794	0.01089159	0.03216789	-0.026	-0.03451814	-0.026	0.1461958	0.02081122	0.9890367	0.09722317	0.05281423	0.9938603	0.253965997865428
63816475730225	 sample	DepthCalibration	0.421413186525053	0.004097035	0.001588505	0.01700197	0.03216789	-0.026	-0.03451814	-0.026	0.1462517	0.0203639	0.9890378	0.09686105	0.05288607	0.9938918	0.251516228818379
63816475730259	 sample	DepthCalibration	0.448510548825851	0.001442162	0.0007567596	-0.004235251	0.03216789	-0.026	-0.03451814	-0.026	0.1417532	0.0169975	0.9897561	0.09679417	0.05197576	0.9939464	0.259907829814807
63816475730280	 sample	DepthCalibration	0.463923480984898	0.0009755613	0.0006300493	-0.008132655	0.03216789	-0.026	-0.03451814	-0.026	0.1419778	0.01797303	0.9897066	0.09679417	0.05197576	0.9939464	0.258762680099051
63816475730284	 sample	DepthCalibration	0.467787517423308	0.001078714	0.0006560558	-0.007253144	0.03216789	-0.026	-0.03451814	-0.026	0.1416967	0.01744493	0.9897564	0.09679417	0.05197576	0.9939464	0.259907829814807
63816475730317	 sample	DepthCalibration	0.491169649061156	-0.0007226157	0.0001277155	-0.02215361	0.03216789	-0.026	-0.03451814	-0.026	0.1366702	0.01391644	0.9905189	0.09679418	0.05197576	0.9939464	0.266124844667106
63816475730322	 sample	DepthCalibration	0.495188931716453	0.0009514536	0.0006052136	-0.00826087	0.03216789	-0.026	-0.03451814	-0.026	0.1406688	0.01577983	0.9899309	0.09715629	0.0519039	0.9939148	0.261346295504474
63816475730339	 sample	DepthCalibration	0.506503633847621	0.0007098874	0.0005365859	-0.01025322	0.03216789	-0.026	-0.03451814	-0.026	0.1403318	0.01569914	0.98998	0.09715629	0.0519039	0.9939148	0.261346295504474
63816475730356	 sample	DepthCalibration	0.518064306544328	0.001280288	0.0007034089	-0.005780214	0.03216789	-0.026	-0.03451814	-0.026	0.1429795	0.01723957	0.9895755	0.09788049	0.05176018	0.9938512	0.259907829814807
63816475730388	 sample	DepthCalibration	0.538674034905478	0.001505764	0.0007768197	-0.003628142	0.03216789	-0.026	-0.03451814	-0.026	0.1412934	0.01683612	0.9898246	0.09643203	0.0520476	0.9939778	0.259907829814807
63816475730392	 sample	DepthCalibration	0.542722248135749	0.001625919	0.0008139254	-0.00255556	0.03216789	-0.026	-0.03451814	-0.026	0.1409564	0.01675543	0.989874	0.09606989	0.05211944	0.9940091	0.259907829814807
63816475730409	 sample	DepthCalibration	0.55348058144088	0.001737049	0.0008457182	-0.001412967	0.03216789	-0.026	-0.03451814	-0.026	0.1396633	0.01598521	0.99007	0.09534555	0.05226314	0.9940713	0.264335508624213
63816475730441	 sample	DepthCalibration	0.572810307658277	-0.0009085003	8.094549E-05	-0.02367762	0.03216789	-0.026	-0.03451814	-0.026	0.1343628	0.01656465	0.9907938	0.09353342	0.05262236	0.9942245	0.267745258520509
63816475730466	 sample	DepthCalibration	0.587789609221	0.0005625184	0.0005563759	-0.01016734	0.03216789	-0.026	-0.03451814	-0.026	0.1280751	0.01645456	0.991628	0.08990615	0.05334071	0.9945208	0.27031969088173
63816475730470	 sample	DepthCalibration	0.590761619994395	0.002636499	0.001240461	0.009138949	0.03216789	-0.026	-0.03451814	-0.026	0.1255715	0.01678463	0.9919426	0.08990615	0.05334071	0.9945208	0.268871788784974
