System Timestamp	Message	Message Type	GT_depth	World Gaze Point X	World Gaze Point Y	World Gaze Point Z	World Gaze Origin R X	World Gaze Origin R Z	World Gaze Origin L X	World Gaze Origin L Z	World Gaze Direction R X	World Gaze Direction R Y	World Gaze Direction R Z	World Gaze Direction L X	World Gaze Direction L Y	World Gaze Direction L Z	Estimated Depth
63812589414552	Data collection started	DepthCalibration	
63812589414553	 sample	DepthCalibration	0.244388729333878	-0.01430133	0.08039989	0.9154389	0.03358522	-0.026	-0.03422623	-0.026	-0.09413823	0.07889002	0.9626673	0.06691177	0.08135542	0.9655404	1.66399216651917
63812589414554	 sample	DepthCalibration	0.244388729333878	-0.01430133	0.08039989	0.9154389	0.03358522	-0.026	-0.03422623	-0.026	-0.09413823	0.07889002	0.9626673	0.06691177	0.08135542	0.9655404	1.66399216651917
63812589414555	 sample	DepthCalibration	0.244388729333878	-0.01430133	0.08039989	0.9154389	0.03358522	-0.026	-0.03422623	-0.026	-0.09413823	0.07889002	0.9626673	0.06691177	0.08135542	0.9655404	1.66399216651917
63812589414555	 sample	DepthCalibration	0.244388729333878	-0.01430133	0.08039989	0.9154389	0.03358522	-0.026	-0.03422623	-0.026	-0.09413823	0.07889002	0.9626673	0.06691177	0.08135542	0.9655404	1.66399216651917
63812589414557	 sample	DepthCalibration	0.244388729333878	-0.01430133	0.08039989	0.9154389	0.03358522	-0.026	-0.03422623	-0.026	-0.09413823	0.07889002	0.9626673	0.06691177	0.08135542	0.9655404	1.66399216651917
63812589414565	 sample	DepthCalibration	0.253359168767929	-0.01426214	0.08084026	0.9154025	0.03358522	-0.026	-0.03422623	-0.026	-0.09413822	0.07889002	0.9626673	0.06698997	0.08223248	0.9654601	1.66016983985901
63812589414566	 sample	DepthCalibration	0.253359168767929	-0.01426214	0.08084026	0.9154025	0.03358522	-0.026	-0.03422623	-0.026	-0.09413822	0.07889002	0.9626673	0.06698997	0.08223248	0.9654601	1.66016983985901
63812589414567	 sample	DepthCalibration	0.253359168767929	-0.01426214	0.08084026	0.9154025	0.03358522	-0.026	-0.03422623	-0.026	-0.09413822	0.07889002	0.9626673	0.06698997	0.08223248	0.9654601	1.66016983985901
63812589414568	 sample	DepthCalibration	0.253359168767929	-0.01426214	0.08084026	0.9154025	0.03358522	-0.026	-0.03422623	-0.026	-0.09413822	0.07889002	0.9626673	0.06698997	0.08223248	0.9654601	1.66016983985901
63812589414569	 sample	DepthCalibration	0.253359168767929	-0.01426214	0.08084026	0.9154025	0.03358522	-0.026	-0.03422623	-0.026	-0.09413822	0.07889002	0.9626673	0.06698997	0.08223248	0.9654601	1.66016983985901
